Datum export;20230126 04:33;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220601 03:00;20220601 04:00;3.6;8.5;9;9.1;8;6.5;7.2;5.5;2;10.3;6.9;20.156;6.42;7.428;21.058;10.787;20.881;1.796;6.801;3.63;11.875;8.077;4.544;6.979;4.658;11.875;3.732;7.767;14.521;11.091;12.591;13.727;9.121;9.337
PM2.5;uur;µg/m³;20220601 04:00;20220601 05:00;3.5;7.4;6.5;9.7;5.6;5.3;8.5;7.7;2.8;8.6;7;21.901;5.179;6.243;11.287;11.454;16.834;0.174;7.793;4.208;8.025;13.502;5.577;13.188;4.453;11.473;3.229;8.808;23.096;15.276;8.681;22.018;11.807;11.895
PM2.5;uur;µg/m³;20220601 05:00;20220601 06:00;3.1;9.6;8.4;9.7;6.2;5.8;6;8.6;4.3;8.4;7.4;17.549;4.112;4.81;15.638;12.336;18.647;2.162;6.994;7.354;9.376;10.268;6.06;9.014;4.619;13.914;2.588;5.474;9.396;20.342;13.1;13.414;12.826;15.727
PM2.5;uur;µg/m³;20220601 06:00;20220601 07:00;4.7;5.9;5.6;5.9;10.1;6.8;6.5;9.2;2.5;5.4;8.1;15.776;5.253;6.753;7.941;11.699;6.044;2.043;8.633;10.454;7.957;9.719;6.485;8.029;3.3;6.446;3.655;6.718;16.726;18.48;10.013;10.915;16.589;10.17
PM2.5;uur;µg/m³;20220601 07:00;20220601 08:00;4.2;6.3;5.6;5.5;5.2;6;5.2;8.4;2.3;5.6;8.7;12.816;5.212;7.91;14.776;10.072;11.493;-0.87;8.528;15.952;6.767;10.248;10.141;12.424;4.618;8.025;6.793;9.18;24.586;13.355;11.807;5.976;16.226;13.286
PM2.5;uur;µg/m³;20220601 08:00;20220601 09:00;3.1;5.4;4.5;5;3.7;4.1;3.4;;2.2;4.7;8.7;11.268;7.189;6.386;11.072;11.081;15.697;-0.699;5.419;13.992;5.368;9.112;11.856;8.896;4.779;5.457;4.766;6.408;18.765;10.072;11.836;3.414;14.178;8.916
PM2.5;uur;µg/m³;20220601 09:00;20220601 10:00;2.4;4.3;4.3;3.8;2.7;2.7;2.3;2.4;3.1;3.3;6.3;7.368;4.108;6.594;7.8;7.952;15.805;0.288;4.326;6.298;7.64;7.899;5.848;7.328;3.565;4.563;8.603;4.113;7.235;5.616;7.151;1.061;11.395;6.728
PM2.5;uur;µg/m³;20220601 10:00;20220601 11:00;1.9;3.3;3.3;2.1;2.7;2.2;2.2;2.9;3.8;2.3;3.1;10.297;6.281;6.679;13.335;10.268;12.101;0.952;6.239;-2.243;5.182;5.736;1.284;4.968;4.42;6.186;7.059;2.704;6.697;4.489;2.316;;10.67;7.277
PM2.5;uur;µg/m³;20220601 11:00;20220601 12:00;2.1;3.3;3.5;1.8;4;2.5;2.8;2.9;4.2;1.5;3.2;6.353;4.403;3.236;11.111;8.578;9.582;2.76;4.051;0.752;2.371;6.475;-0.171;8.136;6.33;6.65;2.587;1.021;7.295;7.99;-0.228;;5.38;4.756
PM2.5;uur;µg/m³;20220601 12:00;20220601 13:00;2.8;3.8;3.6;2.2;2.7;2.5;3.3;4.3;7.2;1.9;3.6;2.519;3.481;-0.312;8.016;8.353;0.57;1.225;1.997;15.188;3.543;4.147;-3.118;8.374;5.593;6.03;3.692;5.383;12.228;6.079;-0.901;;3.102;5.138
PM2.5;uur;µg/m³;20220601 13:00;20220601 14:00;3.5;4.2;3.9;3.4;5.8;4.1;5.1;4.9;8.4;2.9;3.3;4.193;7.549;-0.966;1.603;4.853;6.583;1.521;4.148;14.394;2.26;6.704;-4.217;8.444;4.577;5.77;2.972;9.229;9.21;7.031;1.146;;2.914;3.541
PM2.5;uur;µg/m³;20220601 14:00;20220601 15:00;4.9;5.2;5.2;4.1;8.3;6.6;7.7;5.8;5.6;4.4;3;7.658;5.877;5.332;12.669;5.688;0.258;5.447;8.186;10.797;3.361;9.572;-0.544;6.837;4.824;5.07;4.101;7.501;8.18;7.484;1.602;;0.687;1.232
PM2.5;uur;µg/m³;20220601 15:00;20220601 16:00;5.4;6.6;5.6;5.2;5.7;5.6;5.5;5.3;5.6;5.6;2.7;5.164;10.64;3.586;7.298;6.96;4.437;3.245;6.327;13.894;6.065;11.219;2.604;5.771;6.742;4.61;2.784;6.465;3.541;5.736;3.664;;1.565;3.169
PM2.5;uur;µg/m³;20220601 16:00;20220601 17:00;4.5;5.8;4.9;5.1;4.3;4.4;4.8;3.3;3.1;4.7;3.2;3.713;5.618;3.586;3.234;6.122;6.23;-0.373;5.468;11.405;6.609;7.56;2.21;3.521;8.029;4.947;0.348;4.37;-1.448;2.589;2.792;;0.584;3.095
PM2.5;uur;µg/m³;20220601 17:00;20220601 18:00;2.7;4.6;3.8;3.3;3.5;3.5;3.6;2;2;3.5;5.4;2.3;2.667;2.528;3.836;4.422;14.747;-1.474;4.67;6.384;4.491;4.229;1.862;5.979;9.925;4.061;1.97;3.945;5.948;2.344;0.006;;2.55;3.241
PM2.5;uur;µg/m³;20220601 18:00;20220601 19:00;1.9;2.8;2.4;2.1;2.3;2.2;2.3;2.2;2.1;2.1;7;0.935;4.462;1.631;5.566;3.643;2.359;-2.66;3.482;7.235;4.133;8.266;1.281;7.784;4.884;2.933;1.375;7.315;6.61;7.835;0.633;;1.739;5.755
PM2.5;uur;µg/m³;20220601 19:00;20220601 20:00;2.6;3.3;3;2.2;2.9;3;3.1;2.7;2.5;2.3;7;7.784;5.604;1.366;6.917;5.102;-3.145;-1.078;3.925;8.534;8.739;6.606;4.249;6.148;1.569;7.321;-3.207;5.796;5.592;6.083;1.329;;0.096;6.991
PM2.5;uur;µg/m³;20220601 20:00;20220601 21:00;3.7;4;3.5;2.9;4.2;3.8;4.5;3.4;3.2;2.8;5.8;5.879;7.618;3.631;6.629;3.254;-9.579;0.872;6.631;5.659;4.913;10.484;4.655;11.424;2.105;4.149;-4.258;3.761;2.152;4.119;1.938;;3.064;5.309
PM2.5;uur;µg/m³;20220601 21:00;20220601 22:00;4;5.2;4.7;3.9;5.1;5.1;4.9;3.2;2.8;4;5.5;4.145;6.558;3.275;5.229;4.538;7.985;-1.541;6.83;6.513;5.165;7.651;6.482;46.753;5.482;2.551;-2.812;0.706;-0.27;6.613;2.822;;2.833;4.994
PM2.5;uur;µg/m³;20220601 22:00;20220601 23:00;3.6;4.3;4.3;4;4.6;5.1;4.6;3.9;3;5;6.8;7.926;6.437;2.619;6.373;10.513;8.406;-0.519;7.597;6.256;5.056;9.317;4.246;10.376;3.935;7.373;-2.735;3.045;1.46;6.568;2.422;;4.015;3.261
PM2.5;uur;µg/m³;20220601 23:00;20220602 00:00;3.4;5.4;5.1;4.8;6;5.8;5.9;4.1;2.5;5.2;5.5;12.836;10.121;6.25;6.072;12.414;12.032;1.376;6.27;9.21;5.789;9.425;6.368;12.346;4.926;10.366;1.08;9.072;4.092;4.336;1.313;;6.456;1.405
PM2.5;uur;µg/m³;20220602 00:00;20220602 01:00;3.3;5.8;6;5.4;7.3;6.8;5.7;4.3;2.2;7.7;6.5;12.787;6.845;7.678;7.919;11.16;9.562;0.135;7.024;4.333;6.099;7.806;11.699;9.102;3.301;14.306;4.879;8.142;8.326;4.201;3.809;;8.484;3.475
PM2.5;uur;µg/m³;20220602 01:00;20220602 02:00;3.4;6.3;6.1;5.5;7.1;8.5;6.3;3.9;2.5;6.4;6.6;8.564;6.396;4.543;7.979;12.551;6.701;0.134;7.076;1.528;7.919;4.661;9.925;12.169;2.308;10.572;6.303;9.651;7.377;13.58;5.87;;8.827;10.131
PM2.5;uur;µg/m³;20220602 02:00;20220602 03:00;4.2;7.6;6;5.8;7;7.2;7.5;6.3;2.8;7.6;8.8;12.62;8.965;3.3;9.308;13.522;10.67;3.778;7.49;0.793;5.497;2.364;8.489;12.826;2.771;18.098;2.875;15.315;6.797;12.355;3.707;;8.433;8.857
PM2.5;uur;µg/m³;20220602 03:00;20220602 04:00;4.5;8.5;5.6;7;8.5;7.8;7.8;7.9;3.3;8.3;10.5;15.295;11.444;6.414;6.084;12.179;11.934;8.916;4.863;4.805;10.464;5.891;6.362;14.903;7.135;13.237;-0.173;10.16;12.316;12.218;-0.942;;6.314;8.388
PM2.5;uur;µg/m³;20220602 04:00;20220602 05:00;5.9;10.8;8.8;6.5;9.7;8.6;8.7;10;3.8;8;12.3;17.53;7.09;2.356;2.993;11.032;14.345;6.191;11.219;4.523;8.974;9.406;6.292;13.453;4.782;14.913;-1.94;8.808;9.807;11.375;;;3.559;5.865
PM2.5;uur;µg/m³;20220602 05:00;20220602 06:00;7.5;12.2;11.8;7.1;10.2;10;9.7;10.7;3.7;8.6;12.5;17.01;6.021;0.519;8.526;11.836;17.03;5.828;7.914;5.052;17.52;14.59;5.365;17.883;9.827;25.291;-4.497;10.729;11.219;12.738;4.632;;7.054;8.385
PM2.5;uur;µg/m³;20220602 06:00;20220602 07:00;7.1;10.4;9.2;7.8;9.2;10.4;13.4;10.7;3.1;9.5;11.9;14.639;14.198;16.432;23.341;15.315;18.872;6.742;7.055;5.059;12.101;15.178;3.876;17.696;12.826;23.645;13.218;15.599;14.541;15.668;7.364;;7.57;6.097
PM2.5;uur;µg/m³;20220602 07:00;20220602 08:00;6;5.2;5.4;4.9;6.5;6;6.9;6;3.8;5.7;13.5;16.109;10.386;15.335;26.183;7.141;22.322;4.877;7.329;10.993;9.033;9.513;4.584;14.727;18.216;8.935;10.493;13.982;15.883;10.356;4.846;;7.509;3.023
PM2.5;uur;µg/m³;20220602 08:00;20220602 09:00;6.9;5.7;5.6;5.7;6;6.7;8.6;5.8;4.4;5.3;13;12.12;8.614;10.258;6.428;8.974;12.365;3.186;6.659;7.857;9.19;17.834;6.238;9.768;17.216;15.727;22.018;11.944;10.425;6.636;3.161;;4.945;4.118
PM2.5;uur;µg/m³;20220602 09:00;20220602 10:00;6.3;6.6;5.7;7.2;5.2;7.4;8.7;7.8;4.8;6;12.9;8.945;8.558;9.67;6.004;10.307;5.819;23.9;4.653;7.625;7.544;13.943;3.528;8.519;18.863;9.357;21.391;8.651;10.915;;2.928;;4.345;2.45
PM2.5;uur;µg/m³;20220602 10:00;20220602 11:00;6.6;6.2;5.3;8.5;5.6;7.1;10.4;7.3;4.4;6;14;8.566;8.559;6.973;7.453;10.19;8.925;1.813;4.631;7.49;10.964;14.257;3.048;7.838;13.414;8.808;10.052;6.663;12.15;10.591;-0.374;;5.181;0.079
PM2.5;uur;µg/m³;20220602 11:00;20220602 12:00;5.7;6;5.7;5.8;5;6.1;7.7;8.3;3.9;5.9;15.8;8.179;5.08;5.733;6.524;8.595;10.121;-2.417;5.361;5.085;8.886;9.327;6.271;9.847;13.669;7.865;14.58;8.827;11.885;5.86;-1.665;;4.656;1.883
PM2.5;uur;µg/m³;20220602 12:00;20220602 13:00;6.4;6.6;6.2;6.7;4.2;5;5.4;5.5;3.5;8.2;18.1;14.668;5.173;2.684;5;9.817;;-2.691;3.342;3.531;5.344;12.728;3.698;8.58;5.788;6.143;12.992;5.294;10.17;8.476;2.186;;3.504;3.259
PM2.5;uur;µg/m³;20220602 13:00;20220602 14:00;6.4;5;4.3;9.6;5.1;5.7;5.7;4;2.5;10;18.1;6.346;9.141;1.628;3.685;8.516;11.081;2.855;3.446;1.469;4.444;14.668;6.662;6.955;6.062;7.935;14.061;5.237;9.504;4.187;2.881;;7.785;5.56
PM2.5;uur;µg/m³;20220602 14:00;20220602 15:00;5.6;5.4;5.2;10.2;5.4;4.5;5.9;2.8;1.8;11.2;17.2;3.067;4.905;5.973;6.021;8.749;6.103;5.896;7.097;3.659;6.562;8.176;7.069;5.605;2.872;6.558;2.97;5.35;7.218;1.061;3.422;;4.918;5.464
PM2.5;uur;µg/m³;20220602 15:00;20220602 16:00;5.1;8.5;7.9;8.7;5;5;4.9;2.8;2.1;9.3;15.7;4.916;10.464;7.922;5.915;8.103;2.595;3.599;5.937;3.369;6.323;8.117;4.512;6.261;6.904;4.528;11.287;3.237;9.543;2.502;0.952;;5.243;5.245
PM2.5;uur;µg/m³;20220602 16:00;20220602 17:00;6.2;9.4;8.9;7.6;5.5;6.4;6.6;3.6;3.1;8.5;12.8;3.968;7.713;5.006;7.284;23.233;1.193;5.522;5.452;6.468;5.874;4.538;4.804;8.331;5.194;7.21;5.839;3.631;5.251;2.532;-1.206;;3.427;4.263
PM2.5;uur;µg/m³;20220602 17:00;20220602 18:00;7.3;10.4;9.7;8.6;6.7;8.6;7.7;3.6;3.1;8.4;14.3;4.629;5.402;8.524;8.234;23.077;2.869;4.442;7.828;6.364;7.541;13.884;5.763;4.285;6.683;7.023;2.475;2.526;4.298;5.053;0.517;;1.862;3.532
PM2.5;uur;µg/m³;20220602 18:00;20220602 19:00;7.7;8;7.5;5.9;6.4;6.8;7.3;3.7;3.4;6.5;10.6;2.847;7.046;9.807;6.255;-0.915;0.301;-0.681;4.269;6.262;8.876;11.865;4.11;4.705;6.51;6.047;2.688;2.949;6.608;5.87;1.546;;4.479;1.083
PM2.5;uur;µg/m³;20220602 19:00;20220602 20:00;4.9;5.8;5.5;5.1;5.2;5.7;4.9;3.4;3.7;5.4;9.1;7.104;9.543;5.982;6.362;4.042;0.81;-4.779;2.723;5.696;6.791;9.278;1.045;5.297;6.329;4.023;-0.015;8.21;5.153;4.992;-0.527;;5.784;8.089
PM2.5;uur;µg/m³;20220602 20:00;20220602 21:00;4.6;4.7;4.8;4;5.4;4.5;5.2;4.1;3.9;4.4;10;10.258;9.337;6.902;5.209;6.328;-2.444;8.261;3.395;6.579;5.43;6.716;0.687;5.058;5.601;-1.338;;4.612;6.034;3.069;-1.662;;3.051;4.292
PM2.5;uur;µg/m³;20220602 21:00;20220602 22:00;4.2;4.3;4.6;4.1;3.8;4;4.3;4.7;4.5;4.1;10.3;8.393;9.553;6.531;9.415;5.492;-3.913;2.378;4.197;5.783;6.463;9.974;5.54;3.952;2.446;9.425;;1.812;6.009;6.213;1.115;;1.282;6.211
PM2.5;uur;µg/m³;20220602 22:00;20220602 23:00;4.3;4.1;4.3;4.4;3.7;4.2;4.1;5.4;4.6;4.4;10.9;8.47;9.484;3.616;8.112;5.958;1.207;0.769;3.996;5.517;8.508;5.963;4.805;4.613;0.688;8.246;-0.086;3.104;8.965;8.14;4.204;;4.135;4.106
PM2.5;uur;µg/m³;20220602 23:00;20220603 00:00;3.9;3.7;3.7;4.3;3.8;4;3.9;6.1;4.5;4.4;9.6;7.991;9.072;5.02;16.834;9.023;3.153;5.016;4.471;9.719;6.404;6.637;2.193;5.016;0.363;9.151;0.503;5.991;7.456;11.473;4.877;;8.231;2.867
PM2.5;uur;µg/m³;20220603 00:00;20220603 01:00;3.7;3.8;3.9;4.1;4.3;4.2;4.1;6.2;4.5;4.4;8.4;7.388;9.229;7.849;4.27;11.091;6.034;4.925;4.392;8.39;7.771;12.649;3.356;8.613;-0.583;13.59;5.498;9.553;6.53;11.983;5.445;;5.61;1.055
PM2.5;uur;µg/m³;20220603 01:00;20220603 02:00;4.5;4.7;5;4.7;4.8;4.5;4.8;5.7;5.1;5.1;8.9;11.268;6.941;7.394;17.912;12.551;6.75;5.131;3.041;6.731;5.119;10.885;5.858;7.574;2.123;13.688;6.422;9.151;17.804;12.551;3.735;;3.016;0.617
PM2.5;uur;µg/m³;20220603 02:00;20220603 03:00;5.8;6.1;6.6;6.2;5.4;5.3;5.5;5.7;5.9;6.6;9.9;15.462;12.934;6.875;12.512;14.717;12.865;7.017;4.344;4.008;5.278;9.406;5.53;8.729;2.483;10.689;9.17;6.494;9.611;8.7;5.714;;7.041;3.75
PM2.5;uur;µg/m³;20220603 03:00;20220603 04:00;6.7;6.4;7;6.8;5.5;5.5;6;5.7;5.8;7.3;11.5;10.523;7.705;8.389;11.199;6.573;10.778;5.14;5.937;6.268;6.862;10.327;5.884;9.533;0.589;8.256;9.592;6.414;10.65;7.957;4.205;;5.027;3.1
PM2.5;uur;µg/m³;20220603 04:00;20220603 05:00;6.9;6.1;6.4;6.2;5.4;5.2;5.9;5.4;5.6;6.8;13.6;11.562;7.935;6.56;11.836;10.092;4.27;3.724;4.932;9.435;5.949;9.847;5.737;9.102;3.197;15.266;10.405;5.834;11.405;3.675;1.801;;2.559;2.326
PM2.5;uur;µg/m³;20220603 05:00;20220603 06:00;6.8;5.8;6.2;5.7;5.3;5.2;5.9;5.2;5.6;6.4;14.9;17.589;8.511;6.443;11.718;14.521;10.317;5.335;4.856;7.743;4.002;11.669;4.962;8.749;5.956;14.756;9.445;3.934;10.425;4.467;3.197;;16.53;5.531
PM2.5;uur;µg/m³;20220603 06:00;20220603 07:00;6.7;6.7;7.2;6.6;6;6.5;6.8;6;6.4;8.1;17;11.865;9.043;9.357;17.197;12.022;14.786;4.305;6.521;8.18;5.768;10.493;5.824;8.513;8.515;18.461;8.984;7.233;14.766;13.022;4.878;;6.76;7.271
PM2.5;uur;µg/m³;20220603 07:00;20220603 08:00;8;8.4;8.5;8;7.4;8;7.8;7.6;12.6;9.5;19.8;12.414;8.552;10.209;10.444;17.099;17.981;7.331;8.896;10.219;4.542;12.934;6.625;9.406;8.237;16.089;14.482;5.055;20.039;9.964;6.953;;9.014;4.604
PM2.5;uur;µg/m³;20220603 08:00;20220603 09:00;9.4;12.9;10.1;8.4;7.7;8.3;8.4;8.2;11.6;10;19.8;13.571;4.346;8.186;14.962;7.519;20.097;14.913;6.566;14.943;9.425;10.64;7.614;9.572;9.67;9.386;14.58;9.033;14.178;10.356;7.072;;8.428;2.992
PM2.5;uur;µg/m³;20220603 09:00;20220603 10:00;9.2;10;9;8.7;7.3;8.1;8;7.9;7.8;10.2;19;10.484;6.702;6.69;6.93;10.356;17.099;2.738;5.961;11.738;10.552;13.286;7.685;6.043;5.159;14.041;9.406;6.272;11.385;6.804;5.239;;7.982;4.333
PM2.5;uur;µg/m³;20220603 10:00;20220603 11:00;7.9;8.5;8.7;8.2;7.1;7.5;6.7;7.6;6.3;9;19.4;12.806;7.36;5.982;9.406;9.396;5.241;3.675;7.796;10.003;12.159;9.259;10.621;10.121;3.512;7.566;5.163;6.857;7.328;5.579;3.568;;13.904;2.476
PM2.5;uur;µg/m³;20220603 11:00;20220603 12:00;6.8;7.3;7.2;6.9;6.3;6.6;5.8;7.2;6.7;8.2;18;9.749;6.307;4.467;6.125;8.739;1.002;4.454;11.287;12.434;8.945;8.363;8.049;7.508;6.97;9.288;2.158;10.092;3.663;4.763;4.028;;9.112;3.479
PM2.5;uur;µg/m³;20220603 12:00;20220603 13:00;4.9;5.1;5.1;5.2;4.6;5.7;4.8;5.3;6.1;6.5;12.3;6.07;5.008;4.298;6.19;8.332;2.408;4.149;7.742;11.023;5.5;6.999;5.402;8.063;6.661;7.008;10.052;13.718;6.551;6.315;5.085;;10.219;5.884
PM2.5;uur;µg/m³;20220603 13:00;20220603 14:00;4.7;5.5;5.6;5.1;4.1;5.2;4.6;4.6;5.5;6.3;9.2;6.607;4.265;2.483;6.558;6.403;0.503;2.994;6.271;13.894;4.955;13.982;7.81;11.179;6.093;11.248;5.803;6.595;8.058;5.687;4.559;;6.132;5.314
PM2.5;uur;µg/m³;20220603 14:00;20220603 15:00;5;5.6;5.4;4.3;4.2;5;5;4.2;5.1;5.2;8.7;5.929;8.056;0.504;5.381;8.508;4.496;2.495;3.603;5.546;5.795;6.181;9.798;13.6;2.418;9.621;3.754;3.405;11.885;5.089;2.181;;3.15;3.738
PM2.5;uur;µg/m³;20220603 15:00;20220603 16:00;4.5;4.8;4.7;3.5;4.2;4.5;4.9;4.7;6.6;4.3;10.7;6.219;5.957;3.323;10.64;6.729;0.917;1.394;2.9;5.83;6.12;4.975;8.827;12.689;2.44;5.265;4.015;-1.13;6.073;4.053;2.334;;-0.782;1.667
PM2.5;uur;µg/m³;20220603 16:00;20220603 17:00;4.3;5;5.1;4.2;4.6;5.3;5;4.7;7.2;4.7;11.9;8.548;9.935;5.325;7.607;7.533;2.644;-0.627;4.161;9.66;7.373;4.598;5.939;5.804;4.34;4.613;3.094;3.525;0.593;4.649;0.997;;-1.985;4.085
PM2.5;uur;µg/m³;20220603 17:00;20220603 18:00;5.3;6;6;5.2;5.3;7.3;5.7;5.5;5.8;5.5;14.7;8.857;10.67;7.054;5.061;5.583;2.438;3.906;6.238;6.255;8.037;9.19;2.588;6.677;4.87;5.133;2.895;4.121;10.836;6.425;0.959;;1.91;4.534
PM2.5;uur;µg/m³;20220603 18:00;20220603 19:00;5.5;6;6.1;5.4;5.6;7.3;6.2;5.7;5.7;5.6;16.9;6.349;11.914;5.47;7.549;7.419;2.8;2.453;6.467;4.725;7.133;10.327;2.812;6.42;3.705;6.381;3.514;5.909;9.7;7.593;3.654;;3.969;4.249
PM2.5;uur;µg/m³;20220603 19:00;20220603 20:00;6.2;6.8;6.9;5.3;5.8;6.2;6.2;5.5;5.7;6;17.3;10.258;10.16;10.464;7.915;7.155;4.182;3.467;7.073;1.878;12.551;13.678;6.454;6.768;1.123;10.307;3.759;7.584;6.201;6.213;5.261;;7.36;3.253
PM2.5;uur;µg/m³;20220603 20:00;20220603 21:00;6.1;6.2;6.4;4.4;4.9;6.1;5.3;4.9;5.2;4.9;18.7;6.117;9.19;8.234;8.268;6.981;1.67;3.594;8.195;3.335;9.268;10.454;4.112;8.818;5.184;8.107;2.479;3.69;1.97;10.219;3.674;;5.226;5.554
