Datum export;20230126 02:29;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220503 17:00;20220503 18:00;11.4;13.1;13.5;10.9;10.4;11.2;11.3;9.6;7.6;11.9;9.5;17.422;3.459;2.06;18.853;15.227;19.323;2.538;8.584;8.208;7.756;9.827;3.163;6.268;4.424;8.345;0.51;7.13;10.905;10.572;8.415;7.769;3.803;2.41
PM2.5;uur;µg/m³;20220503 18:00;20220503 19:00;9.1;10;10.3;9.6;8.5;8.9;9.1;6.8;5.6;10.4;8.6;20.313;4.136;4.826;13.306;7.805;15.942;4.218;7.24;4.088;7;10.052;2.738;6.007;7.32;5.521;2.861;7.974;11.248;16.511;4.663;2.245;1.151;5.488
PM2.5;uur;µg/m³;20220503 19:00;20220503 20:00;7.2;8.2;8.6;8.2;6.8;7.3;7.3;5.9;5.6;8.7;9.6;20.186;7.802;4.784;14.247;11.091;16.638;5.15;6.059;3.068;8.456;9.425;4.585;6.269;5.669;3.958;2.098;10.444;11.219;11.16;11.111;6.74;2.25;8.238
PM2.5;uur;µg/m³;20220503 20:00;20220503 21:00;6.2;7.5;7.7;7.4;6.4;6.9;6.6;5.5;5.5;7.6;9.1;14.306;15.54;13.796;10.582;6.196;9.651;3.783;5.44;0.416;6.681;9.749;3.955;5.765;3.074;2.131;2.293;9.474;11.767;5.84;9.484;4.537;3.632;7.395
PM2.5;uur;µg/m³;20220503 21:00;20220503 22:00;6.7;8.2;8.2;7.5;7.1;7.3;7.3;5.8;5.7;8.5;7.8;13.316;18.627;21.068;6.317;3.05;11.395;4.715;7.251;-0.298;4.352;10.376;2.549;15.315;1.69;2.819;4.769;10.268;12.738;2.119;5.894;6.72;6.646;6.946
PM2.5;uur;µg/m³;20220503 22:00;20220503 23:00;7.1;8.3;8.4;6.5;7.1;7.4;7.4;5.6;5.4;7.1;7.9;10.19;20.803;19.843;4.781;6.057;7.211;3.097;10.248;0.136;3.554;7.629;3.008;2.929;9.112;3.813;4.144;6.399;7.379;18.206;0.887;4.917;5.581;6.379
PM2.5;uur;µg/m³;20220503 23:00;20220504 00:00;7.6;7.9;7.8;5.6;7.2;8.1;7.5;6.1;5.7;6.3;7.5;11.973;25.821;15.06;19.137;8.508;3.387;2.133;7.788;-1.187;9.455;6.645;1.136;13.6;6.228;7.827;2.652;7.422;8.643;8.847;-2.548;6.044;4.852;8.124
PM2.5;uur;µg/m³;20220504 00:00;20220504 01:00;7.8;7.3;7.6;5.5;7.5;7.7;7.8;6.8;6.4;6.2;8.7;9.964;16.266;16.001;6.589;6.232;10.738;2.219;6.216;0.89;5.867;12.669;5.844;8.158;4.687;10.621;5.057;7.981;11.317;14.08;-1.38;3.53;5.19;6.29
PM2.5;uur;µg/m³;20220504 01:00;20220504 02:00;6.9;6.9;7.1;6.1;6.8;6.9;7.1;6.7;6.2;6.6;9.7;10.944;14.178;16.53;6.689;7.695;13.11;2.887;4.171;1.659;9.876;13.669;7.725;6.893;8.71;11.503;6.096;7.369;11.268;4.013;-0.093;5.848;3.381;2.985
PM2.5;uur;µg/m³;20220504 02:00;20220504 03:00;6.2;6.3;6.7;6.1;6.7;6.8;7.2;6.8;6;6.7;9.7;13.13;13.306;12.101;7.859;7.423;8.906;4.782;6.852;4.205;6.128;7.854;5.943;8.886;5.466;6.65;6.609;5.173;6.591;4.712;4.032;1.893;4.074;6.325
PM2.5;uur;µg/m³;20220504 03:00;20220504 04:00;6;6.6;6.9;5.8;6.8;6.7;7.1;6.9;6.3;5.9;10.4;12.081;12.581;11.875;6.733;9.974;7.055;4.528;6.379;3.72;6.369;9.259;7.529;10.297;2.375;11.336;7.286;8.393;5.378;0.598;17.442;3.879;5.742;11.179
PM2.5;uur;µg/m³;20220504 04:00;20220504 05:00;6.2;6.7;6.9;5.9;7.1;7;7.4;7.2;6.9;6.9;11.7;10.758;11.415;9.827;6.665;27.428;9.876;4.085;5.151;4.865;5.588;5.98;6.695;14.168;-2.018;8.955;6.103;8.896;6.466;1.455;6.663;1.67;6.6;6.305
PM2.5;uur;µg/m³;20220504 05:00;20220504 06:00;7.4;7.2;7;6;8;7.5;8.4;7.7;7.1;6.5;12.2;8.337;12.718;8.639;5.841;17.843;7.224;0.674;7.527;5.047;4.859;8.456;6.565;10.199;-2.764;9.807;3.087;9.778;7.849;4.582;4.495;7.789;4.028;6.746
PM2.5;uur;µg/m³;20220504 06:00;20220504 07:00;12.5;7.5;7.4;6.6;9.5;8;9.6;8.4;8.7;7.4;15;10.64;12.983;10.915;14.198;8.499;13.139;5.389;8.674;7.934;5.669;13.659;5.929;9.798;2.4;9.504;8.205;8.847;6.814;18.343;10.876;5.584;6.454;4.584
PM2.5;uur;µg/m³;20220504 07:00;20220504 08:00;10.4;7.6;8;7.1;8.5;8.1;8.4;8;9.2;7.9;11.4;8.286;12.669;9.925;6.374;9.602;9.582;8.105;6.539;12.571;4.145;14.306;9.014;10.278;12.297;12.728;16.354;7.58;3.24;12.649;7.778;5.584;3.415;3.847
PM2.5;uur;µg/m³;20220504 08:00;20220504 09:00;10.3;9;;7.4;8;8.2;8.9;8.4;9.5;8;10.7;10.533;12.101;11.219;17.412;10.101;10.092;5.244;6.867;28.133;7.141;16.775;8.729;5.49;17.922;14.678;13.453;4.646;8.555;6.26;5.666;5.094;3.671;3.381
PM2.5;uur;µg/m³;20220504 09:00;20220504 10:00;11;9.5;9.2;9.9;9.3;9.1;9.3;10.2;9.1;9.8;14.1;9.886;17.108;14.227;8.587;10.356;9.778;4.786;7.812;;16.03;12.365;5.98;5.983;5.679;10.582;16.393;5.348;10.18;1.317;3.164;6.211;4.236;9.856
PM2.5;uur;µg/m³;20220504 10:00;20220504 11:00;12.5;10.2;9.7;11.6;8.9;9.4;9.8;11.2;8.6;9.8;15.3;9.504;14.698;14.521;9.121;12.698;11.885;6.301;7.455;-0.681;13.904;19.705;2.309;11.699;6.281;8.475;16.775;12.012;11.493;9.259;2.372;3.197;7.295;7.152
PM2.5;uur;µg/m³;20220504 11:00;20220504 12:00;12.6;10.5;9.8;14.6;8.6;9.2;8.7;10.4;8.3;10.2;15.1;12.395;10.895;13.59;14.237;15.423;10.729;;9.954;24.939;12.767;12.63;5.352;15.854;11.179;6.022;11.611;11.13;9.131;8.61;-3.467;4.246;5.823;4.661
PM2.5;uur;µg/m³;20220504 12:00;20220504 13:00;12.3;11;10.6;10;9.5;8.7;9.9;8.7;7.6;10.6;11.6;8.318;11.179;11.277;4.478;14.394;7.675;;6.808;22.567;10.523;17.334;6.83;16.079;10.503;9.406;12.591;11.571;7.88;6.941;2.611;2.178;9.876;4.034
PM2.5;uur;µg/m³;20220504 13:00;20220504 14:00;12;11.6;11.2;10.8;10.2;10.1;11.4;7.9;5.8;13.2;12;8.05;15.531;7.78;4.332;10.15;13.041;;6.402;16.364;11.444;14.825;6.894;12.375;8.295;12.042;12.924;7.447;7.873;13.923;5.474;4.021;13.786;1.793
PM2.5;uur;µg/m³;20220504 14:00;20220504 15:00;8.4;11.8;11.5;11.6;7.9;8.9;8.2;6.7;5.2;12.4;9;7.868;7.734;7.941;6.081;15.658;8.379;;10.778;10.356;9.357;12.385;4.494;7.116;5.863;8.945;8.296;10.346;6.933;5.935;9.729;2.434;5.092;6.706
PM2.5;uur;µg/m³;20220504 15:00;20220504 16:00;7.6;7.1;6.5;10.1;4.7;4.9;6;5.8;4.8;9.4;4.9;5.591;8.226;4.287;6.467;13.433;9.317;;6.016;6.216;5.743;7.441;2.182;6.31;5.834;7.084;7.645;11.552;6.465;11.258;9.7;2.211;3.976;7.817
PM2.5;uur;µg/m³;20220504 16:00;20220504 17:00;6.4;6.4;5.7;7.7;6;5.2;4.9;5;5.1;6.4;3.6;7.567;4.531;1.596;6.064;11.081;12.091;;7.122;5.637;6.867;8.528;4.599;8.035;7.594;5.424;5.593;11.473;7.911;8.633;10.003;1.4;4.513;5.419
PM2.5;uur;µg/m³;20220504 17:00;20220504 18:00;7;5.9;5.3;5.7;6.7;4.7;4.4;5.9;5.2;6;4.8;8.906;5.312;6.425;11.209;8.867;10.435;;6.52;10.621;7.133;6.414;5.185;4.714;5.628;7.293;3.06;9.994;8.272;7.186;10.386;2.673;3.914;2.577
PM2.5;uur;µg/m³;20220504 18:00;20220504 19:00;8.4;5.6;4.8;5.1;5.2;5.1;5.6;8.7;4.9;5.1;10.9;9.455;10.944;5.465;16.324;6.957;12.571;;5.537;8.778;6.235;8.459;9.68;5.299;7.859;7.9;-0.402;8.847;8.051;12.267;7.65;4.937;-0.267;6.175
PM2.5;uur;µg/m³;20220504 19:00;20220504 20:00;10.6;7.8;6.9;4.7;8.4;8.1;7.8;10.4;7.8;5.4;14;8.607;8.965;8.246;9.396;6.388;12.502;;8.629;7.477;5.251;9.366;4.447;10.209;11.121;10.719;-1.714;16.06;6.423;7.451;5.263;8.22;-3.875;6.629
PM2.5;uur;µg/m³;20220504 20:00;20220504 21:00;12.2;9.7;9.6;7.1;9.7;10;9.6;12;9.2;8.5;17.4;9.749;7.647;6.617;7.367;6.305;13.375;;8.561;2.717;8.041;12.973;-2.74;5.093;11.003;11.189;-0.467;17.579;9.935;6.667;14.031;9.504;-0.577;7.799
PM2.5;uur;µg/m³;20220504 21:00;20220504 22:00;11.3;13.8;12.5;9.1;10.1;10.8;10.8;11.7;9;11.5;19.9;13.855;7.713;7.522;7.696;10.268;13.796;;12.738;-2.995;12.64;13.306;-1.448;4.558;11.013;8.631;1.885;14.472;10.229;11.816;5.536;8.622;5.549;10.072
PM2.5;uur;µg/m³;20220504 22:00;20220504 23:00;11;15.7;14.5;10;11;12.8;12.3;13.2;11;12.3;24.7;12.512;9.219;6.895;7.643;6.803;9.376;;11.268;;9.327;12.493;2.244;9.425;12.581;6.605;1.146;17.246;6.637;8.798;3.695;4.809;9.347;8.343
PM2.5;uur;µg/m³;20220504 23:00;20220505 00:00;11.7;15.6;14.7;8.1;13.2;14.2;13.7;13.7;12.9;10.8;23.8;12.649;9.68;10.709;2.649;9.112;9.288;;11.611;;11.601;18.186;3.455;13.335;8.034;6.218;5.915;25.732;12.875;9.014;9.896;12.179;7.808;7.927
PM2.5;uur;µg/m³;20220505 00:00;20220505 01:00;12.1;15;14.5;8.3;14;14.5;13.4;13;12.3;11.7;27.8;16.119;10.611;10.827;14.531;10.513;17.353;;12.189;7.435;12.238;17.902;6.859;15.531;11.473;10.444;5.919;14.453;8.201;14.835;7.535;7.485;6.354;8.945
PM2.5;uur;µg/m³;20220505 01:00;20220505 02:00;12.8;14.5;13.7;8.4;11.4;13.5;14.3;15.1;15.7;10.4;26.6;20.254;13.012;13.884;16.275;9.66;10.219;;10.435;5.301;9.327;14.609;7.602;10.101;11.513;8.729;1.501;19.225;10.738;11.277;8.173;10.895;3.697;9.268
PM2.5;uur;µg/m³;20220505 02:00;20220505 03:00;12.6;13.2;13.1;8.3;12.3;13.4;14.6;19;21.4;9.1;26.2;14.149;9.68;14.737;9.268;12.15;14.315;;9.317;14.384;10.601;20.832;7.847;16.922;6.402;18.098;5.694;17.216;16.462;14.09;10.219;9.817;6.388;7.495
PM2.5;uur;µg/m³;20220505 03:00;20220505 04:00;13.1;11.5;11.5;8.1;12.7;11.8;14;22.9;26.2;9.4;25.6;20.382;13.561;10.67;14.276;12.61;15.776;;9.974;10.542;10.925;16.383;7.485;13.796;2.178;10.729;6.872;14.668;8.255;13.463;6.716;6.632;7.778;9.347
PM2.5;uur;µg/m³;20220505 04:00;20220505 05:00;15.1;13;13.2;8.4;11.9;13.5;15;25.8;26.5;11.1;28.6;21.587;10.729;9.249;19.921;11.277;10.787;;11.748;10.258;13.6;21.126;6.754;12.522;1.736;14.56;2.68;17.843;15.707;32.22;4.545;8.445;7.987;6.761
PM2.5;uur;µg/m³;20220505 05:00;20220505 06:00;18.4;14.8;14.5;9.7;16.5;16.7;18.9;29.2;31.5;12.9;29.4;18.804;16.481;11.807;14.629;22.753;15.609;;11.003;7.256;14.227;20.627;8.195;13.512;5.809;13.237;0.937;13.159;10.591;16.481;9.435;9.386;13.982;10.787
PM2.5;uur;µg/m³;20220505 06:00;20220505 07:00;28.5;21.1;22.4;17.2;23.7;23.5;26.1;39.7;39.7;18.2;22.9;26.565;15.54;17.118;20.137;23.635;12.924;;25.664;15.442;23.88;37.424;11.091;15.06;6.742;16.383;9.023;16.373;19.656;15.511;13.551;9.337;7.461;12.385
PM2.5;uur;µg/m³;20220505 07:00;20220505 08:00;32.7;31.9;32.8;27.8;33.6;32.5;33.1;37.7;41.9;28.5;27.3;28.682;16.569;19.892;22.645;21.107;18.833;;27.859;14.159;27.447;35.268;14.825;16.667;10.797;18.941;18.588;18.637;11.934;11.581;12.914;7.485;11.121;10.68
PM2.5;uur;µg/m³;20220505 08:00;20220505 09:00;37.8;33.8;33.3;30.1;34.9;35.5;36;36.1;29.5;28;23.7;18.461;22.087;18.598;22.175;23.851;24.89;;32.984;25.772;33.229;44.421;11.199;20.499;26.213;19.627;19.568;13.678;13.257;8.292;9.249;9.082;9.847;7.439
PM2.5;uur;µg/m³;20220505 09:00;20220505 10:00;30.2;39.9;39.2;32.6;42.1;38.7;44.5;23.5;24;33.9;19;21.048;30.946;25.066;20.921;28.388;24.576;;34.151;41.814;37.218;35.885;14.315;22.998;26.154;24.458;29.594;9.68;12.15;6.204;7.854;8.21;11.973;8.519
PM2.5;uur;µg/m³;20220505 10:00;20220505 11:00;24.3;37.7;37.4;36.6;39.9;37.8;32.2;16.5;18.4;36.9;15.1;15.962;29.3;22.391;21.95;28.594;27.281;;28.408;22.41;34.425;23.959;27.134;34.072;30.378;30.574;35.18;16.932;8.285;4.42;5.422;8.063;8.611;6.662
PM2.5;uur;µg/m³;20220505 11:00;20220505 12:00;16.6;24.6;24.4;32.8;27.3;26.7;25.4;13.1;15.8;29.9;17.3;22.273;25.546;28.31;25.634;29.731;24.37;;18.333;45.911;22.577;15.913;28.839;31.995;28.692;40.119;36.101;12.855;11.679;10.258;4.424;3.484;9.553;4.571
PM2.5;uur;µg/m³;20220505 12:00;20220505 13:00;14.2;18.6;18.9;20.8;23.2;22.5;21.6;15.7;18.2;20.6;11.6;16.834;17.706;21.401;23.41;18.863;25.772;;17.775;31.015;21.822;14.217;22.93;35.366;22.665;28.78;33.994;15.521;11.552;11.601;2.872;3.933;16.119;6.792
PM2.5;uur;µg/m³;20220505 13:00;20220505 14:00;13.4;21.8;21.9;18.7;15.9;19.4;16.4;17.4;18.3;15.4;11;16.589;22.185;19.666;26.399;20.137;19.372;;14.57;24.566;14.492;24.302;22.273;25.625;16.128;12.777;25.252;11.709;16.795;21.205;1.1;7.818;10.974;6.13
PM2.5;uur;µg/m³;20220505 14:00;20220505 15:00;11.1;17.6;16.8;;18.9;18.6;15.7;18.2;18.1;19.7;11.9;22.155;21.313;15.472;23.743;18.402;19.901;;17.834;28.712;19.019;11.601;15.501;24.664;21.646;16.334;26.869;11.072;11.17;14.345;0.668;12.953;7.854;9.063
PM2.5;uur;µg/m³;20220505 15:00;20220505 16:00;14;17.5;17.2;17.3;16.4;16.2;17.9;17.1;15.9;17.1;15.4;22.783;19.382;21.989;24.958;5.712;28.486;;9.67;21.401;14.776;12.091;21.92;16.422;23.057;9.768;23.919;10.67;7.206;10.19;2.061;12.738;6.659;6.65
PM2.5;uur;µg/m³;20220505 16:00;20220505 17:00;14.4;16.8;16;17.9;15.3;15.4;17;14.3;11.3;17.2;14.4;20.921;22.136;13.139;12.512;11.081;26.467;;8.694;12.522;13.247;13.1;10.827;15.246;22.704;18.03;32.347;19.186;14.247;12.767;2.757;14.443;2.919;4.916
PM2.5;uur;µg/m³;20220505 17:00;20220505 18:00;11.2;14.5;13.8;15;13.2;13.1;14.2;8.6;6.8;14.4;9.3;17.471;19.892;17.843;10.337;15.413;21.803;;7.312;14.051;12.483;9.17;9.798;23.792;24.88;25.889;21.048;17.549;11.581;12.395;3.299;21.695;3.34;4.543
PM2.5;uur;µg/m³;20220505 18:00;20220505 19:00;9.7;12.8;12.5;12.4;9.5;10.9;9.9;9.7;4.5;12.8;6.3;17.736;21.479;23.008;15.148;14.58;21.489;;7.298;8.886;7.336;11.728;6.522;22.773;19.99;17.922;15.148;26.164;9.474;15.648;5.262;19.402;6.587;7.961
PM2.5;uur;µg/m³;20220505 19:00;20220505 20:00;11.6;10.3;10.4;10.8;10.4;12.2;10.3;6.9;3.9;11.4;6;16.462;19.451;15.844;20.009;14.139;20.048;;10.386;5.864;10.974;7.355;9.484;22.998;12.659;12.346;1.257;30.113;12.061;14.208;7.872;28.476;12.6;12.542
PM2.5;uur;µg/m³;20220505 20:00;20220505 21:00;9.8;10.7;11.3;9.9;8.8;11.6;8.3;7.1;4.4;10.3;8.3;14.492;23.361;21.362;26.369;13.296;16.52;;6.015;2.773;8.382;4.724;19.353;18.431;10.239;13.375;5.435;24.311;15.815;16.912;10.121;22.969;21.489;16.736
PM2.5;uur;µg/m³;20220505 21:00;20220505 22:00;11.2;10.7;11;10.8;8.3;9.7;7.3;8.7;7;12.2;14.5;26.781;22.675;16.844;16.197;8.925;23.674;;9.68;-1.636;6.061;2.267;24.076;19.568;16.53;25.007;19.264;27.869;20.705;19.264;8.778;28.927;26.526;19.549
PM2.5;uur;µg/m³;20220505 22:00;20220505 23:00;13.9;10.8;11.3;13.4;11.2;11;12.3;11.7;8.7;14.3;22.7;21.126;21.352;15.109;17.608;15.609;24.909;;11.807;-3.27;7.451;2.073;16.844;18.255;14.678;24.684;8.129;27.438;18.392;21.626;14.364;21.93;28.878;14.835
PM2.5;uur;µg/m³;20220505 23:00;20220506 00:00;11.8;14.2;14.6;13.3;16.3;14.4;11.7;16.1;4.2;15.3;22.6;21.313;24.811;24.106;10.699;17.765;28.476;;12.826;-3.332;7.656;13.13;4.159;25.703;2.117;28.114;5.321;34.601;18.314;18.147;9.572;25.105;22.008;26.634
PM2.5;uur;µg/m³;20220506 00:00;20220506 01:00;15.9;18;17.9;15.1;15.2;17.3;13.3;10.9;2.3;17.8;24.3;28.947;29.28;20.823;16.628;24.792;27.124;;21.048;-2.756;12.679;15.393;7.718;21.489;3.149;23.224;7.994;28.77;23.4;24.488;9.896;16.942;22.028;26.173
PM2.5;uur;µg/m³;20220506 01:00;20220506 02:00;19.6;17.3;16.5;19.4;14.4;14.2;16.7;9.1;2.3;20.5;24.3;34.748;29.29;24.733;6.721;41.569;25.125;;16.922;-0.621;9.876;13.355;9.2;21.489;5.297;24.253;5.429;33.249;29.398;34.219;11.826;12.453;20.94;19.294
PM2.5;uur;µg/m³;20220506 02:00;20220506 03:00;24.2;20.4;19.2;23.5;11.4;13.9;12.5;12.2;3.6;23.2;22.6;33.788;28.271;27.055;16.403;33.964;22.939;;15.687;5.044;17.922;12.561;9.415;20.881;3.454;16.844;7.343;27.937;26.477;37.747;16.55;22.097;26.869;15.344
PM2.5;uur;µg/m³;20220506 03:00;20220506 04:00;22.2;22.8;21.7;20.9;11.3;17.8;12.7;10.1;11.7;20.3;23.2;26.967;33.876;19.255;7.81;25.762;19.098;;21.92;3.604;22.106;24.096;8.199;15.256;7.252;15.452;5.663;21.538;40.099;37.385;18.333;20.499;28.28;16.795
PM2.5;uur;µg/m³;20220506 04:00;20220506 05:00;20;27.4;26.2;23.3;13.6;18.5;21.4;10.4;11.2;22.3;22.6;18.01;35.846;14.227;18.5;27.31;17.157;;25.115;3.255;21.42;24.782;8.306;8.346;6.132;12.228;4.255;16.873;34.268;39.864;21.009;9.925;24.85;23.586
PM2.5;uur;µg/m³;20220506 05:00;20220506 06:00;13.5;27.2;27.1;27.4;18.8;24.1;25.9;8.7;4.7;24;19.4;19.46;39.021;;7.582;22.988;15.06;;27.859;3.578;29.75;28.437;6.274;12.532;4.984;14.786;5.837;14.08;27.496;27.055;16.589;11.013;25.478;15.815
PM2.5;uur;µg/m³;20220506 06:00;20220506 07:00;5.1;25.6;26;19.3;27.9;33.2;29.9;6.3;8.2;17.8;10.3;14.061;39.06;24.978;16.403;25.36;10.121;;29.437;3.637;35.072;27.222;6.828;13.218;5.213;10.533;9.033;9.641;23.694;20.529;24.831;15.413;18.676;19.392
PM2.5;uur;µg/m³;20220506 07:00;20220506 08:00;9.3;26.6;27.5;20.1;24.7;28.1;23.3;10.4;17.1;19;11.9;14.668;34.219;25.34;10.013;34.366;13.365;;31.554;4.098;26.379;14.786;5.036;13.629;4.455;7.969;12.11;11.209;20.793;18.892;22.498;2.71;20.558;16.403
PM2.5;uur;µg/m³;20220506 08:00;20220506 09:00;11.6;24.2;24.2;20;15.8;24;21.1;12.5;15.1;20.7;20.1;19.451;34.856;30.652;10.856;31.181;22.048;;33.327;15.511;33.063;;6.719;11.415;9.406;17.402;18.235;10.317;23.998;30.613;8.955;8.014;17.892;10.268
PM2.5;uur;µg/m³;20220506 09:00;20220506 10:00;13.8;15.2;15.6;20.5;18.8;17.8;17.3;14.3;11.3;16.9;20.3;23.959;36.013;31.799;18.529;24.076;27.741;;26.516;32.641;21.371;30.299;6.079;10.239;21.95;19;33.494;14.551;20.352;24.008;15.129;5.417;14.609;12.287
PM2.5;uur;µg/m³;20220506 10:00;20220506 11:00;14.6;13.3;12.4;10.8;14.8;13;16.4;13.6;14;10.8;17.1;26.35;42.814;39.433;24.38;24.556;29.407;;12.101;29.79;20.107;22.91;14.453;11.14;19;;33.425;12.13;13.629;13.943;14.129;5.829;6.351;17.618
PM2.5;uur;µg/m³;20220506 11:00;20220506 12:00;15.3;15;14.5;13.6;15.7;13.3;14.8;12.9;12.6;14;16;16.765;30.201;36.904;11.709;19.607;31.171;;9.925;17.02;15.57;16.981;14.511;15.452;9.043;10.444;;10.856;11.297;9.268;7.004;3.786;12.052;4.728
PM2.5;uur;µg/m³;20220506 12:00;20220506 13:00;14.4;17.2;17;15.5;13.3;14.3;14.3;13.4;12.8;13.6;15.2;4.078;23.273;21.215;10.141;11.914;18.01;;15.119;8.599;15.129;9.504;12.61;25.017;18.461;15.942;;7.629;6.38;7.812;3.732;2.79;15.56;4.052
PM2.5;uur;µg/m³;20220506 13:00;20220506 14:00;15.6;17.2;17.5;15;14;15.6;16.2;13.4;13.7;13.4;18.2;2.432;21.509;15.413;7.87;12.679;12.395;;15.246;13.669;14.296;12.767;9.308;23.449;12.502;17.265;36.169;8.237;2.973;6.274;2.414;5.603;5.269;4
PM2.5;uur;µg/m³;20220506 14:00;20220506 15:00;13.7;18.3;18;14;12;13.5;12.1;12;14.1;13.7;18.6;10.288;12.12;13.914;9.288;10.876;11.738;;13.923;10.141;9.974;11.424;6.32;20.274;12.365;20.274;17.099;8.641;3.725;7.825;2.977;5.838;8.492;4.665
PM2.5;uur;µg/m³;20220506 15:00;20220506 16:00;11.3;13.6;13.3;17.2;9.6;10.5;10.8;11.7;12.8;10.9;17.7;6.971;19.431;9.964;8.118;12.218;6.911;;11.219;13.335;6.786;12.806;6.318;16.001;8.847;15.041;20.852;13.228;7.738;12.091;1.976;4.047;7.725;6.66
PM2.5;uur;µg/m³;20220506 16:00;20220506 17:00;10.1;13.4;12.1;9.5;8.7;15.8;10.3;10.4;13.4;7.8;14.8;4.561;19.431;14.943;9.19;16.952;6.2;;10.993;15.433;12.101;9.729;8.463;18.039;12.179;10.562;16.422;17.432;12.042;13.473;2.899;8.798;8.459;10.16
PM2.5;uur;µg/m³;20220506 17:00;20220506 18:00;10.8;13.1;12.2;6.9;8.9;9.5;10.1;9.4;13.3;6.9;12.1;9.396;17.892;14.374;6.956;10.464;8.818;;14.1;13.59;10.591;9.709;12.179;10.376;11.64;9.729;6.863;21.656;13.512;12.336;2.837;12.659;6.503;11.699
PM2.5;uur;µg/m³;20220506 18:00;20220506 19:00;8.8;11.5;10.8;8.7;7.3;8.6;9.4;10.7;14.9;8.4;9.9;14.286;17.324;13.904;12.728;8.357;7.451;;14.208;12.885;9.886;12.659;6.71;4.854;9.425;8.446;7.466;20.568;13.992;18.608;4.241;15.109;6.306;11.718
PM2.5;uur;µg/m³;20220506 19:00;20220506 20:00;9;9.2;8.3;7.1;8.1;8.6;9.6;11.6;13;7.7;12;13.365;13.806;11.199;10.219;9.072;12.287;;8.587;12.522;8.699;13.267;6.979;7.989;10.689;7.398;1.916;12.395;13.394;17.5;4.786;12.904;16.844;12.257
PM2.5;uur;µg/m³;20220506 20:00;20220506 21:00;10.9;10.1;9.6;7.1;8.8;12;11.2;11.4;15.9;7.3;13.2;14.09;11.405;14.766;16.403;14.149;14.58;;9.964;7.252;12.885;18.51;15.197;10.64;8.955;4.867;;20.921;18.961;12.787;6.541;27.3;11.062;9.827
PM2.5;uur;µg/m³;20220506 21:00;20220506 22:00;12.5;17;13.9;7.7;10.4;21.6;13;9.9;9.6;9.7;14.9;17.99;15.403;10.67;13.61;14.227;15.638;;14.423;7.878;18.559;16.07;16.785;18.52;13.845;12.64;-3.049;20.881;21.518;17.383;9.915;26.477;22.557;21.244
PM2.5;uur;µg/m³;20220506 22:00;20220506 23:00;8.4;13.9;13.4;10.4;10.3;11.1;9.9;9.3;5.4;13.7;20.3;22.44;19.157;11.63;15.139;16.285;10.572;;9.121;;7.149;11.434;25.076;26.889;13.639;20.832;7.167;20.705;22.302;22.606;16.765;31.279;29.633;31.289
PM2.5;uur;µg/m³;20220506 23:00;20220507 00:00;5;7.5;7.5;6.9;5;6;4.8;7.4;4.3;7.6;16.1;19.676;11.081;9.954;21.518;22.165;16.863;;8.48;2.177;9.092;8.739;25.742;28.702;17.794;23.282;9.935;24.449;24.351;25.772;21.126;39.707;34.817;21.803
PM2.5;uur;µg/m³;20220507 00:00;20220507 01:00;5.3;5.4;5.5;7;4.2;4.6;4.9;4.9;7.2;8.6;12.3;20.235;13.482;8.261;23.145;15.599;25.605;;7.715;7.394;7.055;8.501;24.85;29.055;19.539;25.781;18;26.409;30.358;24.076;8.589;39.051;34.405;23.018
PM2.5;uur;µg/m³;20220507 01:00;20220507 02:00;7;5.8;5.9;6.1;6.8;6.2;7.6;9.9;13.4;6.8;7;22.126;11.042;9.758;17.638;15.511;18.471;;7.354;8.417;7.917;9.229;19.108;12.943;19.206;13.257;12.728;19.813;15.619;17.794;15.286;42.383;39.717;19.843
PM2.5;uur;µg/m³;20220507 02:00;20220507 03:00;11;9.1;9.4;7.5;11;9.1;12.5;12.2;15.6;8.4;8.4;23.929;14.541;9.984;14.629;22.371;19.999;;12.61;11.679;12.101;13.825;24.164;10.405;11.836;11.052;11.434;21.195;23.616;24.615;16.589;42.098;35.67;28.908
PM2.5;uur;µg/m³;20220507 03:00;20220507 04:00;14.6;13.6;13.8;11.5;14.6;13.4;15.5;14.4;17.6;12.3;8.7;24.4;15.227;16.021;24.488;25.693;22.616;;12.042;13.002;10.239;16.775;27.83;11.552;9.445;13.384;10.562;20.44;28.81;29.78;18.667;47.439;33.21;34.67
PM2.5;uur;µg/m³;20220507 04:00;20220507 05:00;16.8;16.6;16.9;13.9;16.6;15.7;16.8;16.1;21;14.9;10.5;26.663;15.021;17.687;21.901;19.235;22.273;;15.139;14.413;16.04;15.452;22.949;16.432;11.64;12.404;8.72;25.017;29.633;29.476;18.529;45.087;25.948;29.202
PM2.5;uur;µg/m³;20220507 05:00;20220507 06:00;17.1;19.4;19.6;16.5;17.3;18;18.2;18.7;18.2;17.5;13.5;29.437;17.824;16.364;17.442;18.686;24.194;;14.002;18.137;20.225;11.954;20.783;20.009;15.384;16.981;9.778;18.373;28.261;33.386;18.137;38.188;24.664;30.534
