Datum export;20230126 06:43;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220701 17:00;20220701 18:00;3.4;4.1;3.3;2.6;3.3;3.6;3.3;2.8;2.5;2.7;1.9;6.208;0.528;-0.372;6.167;5.949;1.321;0.504;3.777;6.06;3.974;7.233;0.217;3.417;3.69;6;8.417;6.222;6.881;5.876;3.119;3.962;2.461;3.952
PM2.5;uur;µg/m³;20220701 18:00;20220701 19:00;3.4;4.5;4;3.1;3.8;3.9;3.8;2.5;2.1;3;1.6;3.669;3.384;1.942;8.412;5.736;4.996;-0.762;3.98;5.089;0.202;7.49;2.053;3.446;3.384;5.321;5.553;5.363;10.444;3.642;0.092;1.296;3.727;3.689
PM2.5;uur;µg/m³;20220701 19:00;20220701 20:00;2.4;3.8;3.6;3.5;2.8;3.3;3;2.7;3.5;3.7;1.5;2.677;2.409;2.603;7.065;7.66;6.113;-2.909;3.074;5.902;-0.036;3.937;1.964;8.002;3.626;7.273;5.1;3.262;7.276;2.322;1.311;-1.41;4.88;3.691
PM2.5;uur;µg/m³;20220701 20:00;20220701 21:00;3.7;4.1;3.9;3.2;3.7;4.4;4.3;3.6;3.6;3.5;1.7;4.726;12.659;1.152;5.219;3.741;9.053;-4.534;2.846;6.464;5.967;1.271;1.959;10.072;3.013;7.227;7.67;1.522;7.101;8.289;1.978;0.504;3.111;3.507
PM2.5;uur;µg/m³;20220701 21:00;20220701 22:00;4.1;4.7;4.7;3.9;4.1;4.6;4.7;3.3;3.4;4.5;2.8;6.529;9.023;4.37;4.009;5.07;;-2.351;3.69;4.134;4.658;2.118;3.201;8.662;2.449;1.342;3.375;3;5.969;6.468;2.94;3.949;4.036;4.137
PM2.5;uur;µg/m³;20220701 22:00;20220701 23:00;4.1;4.6;4.8;4.2;4.6;4.1;4.9;3.5;4.2;4.3;2.2;9.161;5.534;2.578;3.343;9.317;;0.565;6.854;1.665;1.617;3.938;2.994;9.023;;-0.579;-0.363;5.78;4.877;6.37;0.748;5.105;5.169;3.612
PM2.5;uur;µg/m³;20220701 23:00;20220702 00:00;4.3;5.5;5.7;5.8;4.7;4.6;4.6;4.4;4;5.7;2.7;10.729;9.788;2.002;0.781;13.13;;3.49;8.482;2.565;2.837;6.688;2.288;8.965;12.316;4.697;3.896;4.98;9.984;8.138;-0.22;6.425;6.517;6.88
PM2.5;uur;µg/m³;20220702 00:00;20220702 01:00;4.3;5.7;5.2;3.9;4.4;4.7;4.3;3.6;3.5;4.1;3.6;17.608;5.291;1.902;0.873;6.997;;4.64;6.918;4.749;5.541;5.553;2.842;6.609;7.536;7.569;5.239;7.697;9.415;8.661;3.866;4.864;5.524;4.662
PM2.5;uur;µg/m³;20220702 01:00;20220702 02:00;2.4;3.8;4.2;3.5;3.1;3.2;3;2.8;2.3;3.7;4.1;10.719;3.201;1.695;4.294;9.562;;5.756;5.33;4.443;3.952;7.554;11.13;9.435;3.389;12.943;2.921;6.267;10.415;9.592;7.09;6.642;3.889;0.335
PM2.5;uur;µg/m³;20220702 02:00;20220702 03:00;2.4;2.5;3;2.4;2.4;2.4;2.6;2.6;2.4;2.3;4;9.004;5.442;1.172;4.495;6.57;;4.233;5.308;7.544;2.835;4.125;5.703;11.17;0.258;10.199;5.452;13.698;8.144;10.248;6.41;6.844;6.236;-0.625
PM2.5;uur;µg/m³;20220702 03:00;20220702 04:00;2.1;2.4;2.9;2.1;2.6;2.3;2.9;2.6;2.6;2.2;4.6;11.277;4.679;-1.479;7.813;7.849;;6.179;5.517;3.923;4.044;1.46;3.292;7.557;-0.46;9.396;5.101;8.624;6.314;9.856;6.667;4.797;5.54;3.09
PM2.5;uur;µg/m³;20220702 04:00;20220702 05:00;2.3;2.5;2.7;2.2;2.5;2.6;2.8;2.6;2.8;2.3;5.2;10.934;2.274;3.753;6.269;5.258;;3.953;4.553;5.72;4.142;2.208;4.084;7.538;2.296;8.798;9.239;8.642;8.808;14.59;7.111;5.446;6.325;5.161
PM2.5;uur;µg/m³;20220702 05:00;20220702 06:00;2.3;2.8;2.6;2.3;2.8;2.8;2.7;2.7;3.2;2.5;4.7;11.532;0.384;2.407;5.946;4.142;;8.531;3.795;5.356;7.717;0.896;7.138;11.993;0.663;6.542;5.381;11.522;11.718;12.747;7.582;6.601;4.461;6.724
PM2.5;uur;µg/m³;20220702 06:00;20220702 07:00;2.4;2.5;2.4;2.4;2.7;2.6;2.6;3;3.1;2.3;4.5;14.012;1.278;8.466;12.522;8.72;;6.441;2.6;10.278;6.77;2.247;4.627;9.798;1.385;5.122;4.748;8.632;6.472;12.444;12.943;5.005;6.585;6.453
PM2.5;uur;µg/m³;20220702 07:00;20220702 08:00;1.7;2.3;2.1;1.7;2.2;2.3;1.9;2.2;2.8;1.8;3.5;8.026;2;8.837;6.971;8.538;;3.903;1.847;14.521;5.776;12.159;4.115;8.876;7.067;;5.354;7.052;3.774;8.837;11.023;4.994;8.399;10.699
PM2.5;uur;µg/m³;20220702 08:00;20220702 09:00;1.1;1.7;1.4;1.4;1.2;1.5;1.2;1.1;2.4;1.5;4.9;8.469;1.11;5.576;8.219;5.591;;1.113;0.607;14.747;5.557;11.914;3.715;6.376;11.209;10.797;4.948;5.201;2.708;6.342;5.538;7.42;7.322;9.67
PM2.5;uur;µg/m³;20220702 09:00;20220702 10:00;1.3;1.6;1.2;1.6;1.3;1.2;1.3;0.9;1.5;1.7;5;8.18;5.019;0.663;6.995;3.252;;2.636;-1.441;6.127;5.469;8.197;2.26;3.78;6.474;5.998;4.754;3.343;0.504;9.337;2.133;5.905;7.032;4.561
PM2.5;uur;µg/m³;20220702 10:00;20220702 11:00;1.6;2;1.8;1.4;1.3;1.4;1.4;1.2;1.8;1.5;3.4;9.308;4.929;-2.008;5.069;4.492;;2.452;4.071;2.207;15.462;9.239;2.326;3.836;4.008;5.992;3.888;3.331;0.93;5.039;4.773;2.967;4.435;3.164
PM2.5;uur;µg/m³;20220702 11:00;20220702 12:00;1.6;2.3;1.8;2.1;1.5;1.5;1.6;1.7;2.4;2.4;2.5;9.406;2.796;-1.033;5.448;2.883;;2.294;3.665;0.931;2.95;;2.098;4.574;4.085;2.95;7.977;1.684;2.132;5.387;3.088;0.618;4.039;1.494
PM2.5;uur;µg/m³;20220702 12:00;20220702 13:00;2.1;4;3.4;3;2.3;2.7;2.2;1.4;2.7;2.9;2.4;6.897;3.301;-1.601;3.888;4.766;;11.199;2.692;8.066;5.431;0.645;-1.124;4.978;2.644;2.048;13.13;4.413;0.542;6.858;1.308;1.63;6.167;-0.698
PM2.5;uur;µg/m³;20220702 13:00;20220702 14:00;1.9;4;3.6;2.4;2.3;3.5;2;2;3.1;2.5;2.9;4.996;4.977;-1.146;0.394;6.038;;9.376;5.769;5.904;9.19;5.231;-0.165;10.964;3.843;3.821;13.531;4.899;2.965;3.821;1.773;1.425;4.169;0.942
PM2.5;uur;µg/m³;20220702 14:00;20220702 15:00;1.9;3.1;3.1;2.4;2.2;2.6;2.3;2.1;3.2;2.6;1.8;3.165;2.597;-0.517;5.246;5.771;;5.569;4.963;9.415;6.143;5.001;3.222;13.58;4.56;4.727;7.96;2.602;1.904;5.872;1.71;-1.159;5.411;0.976
PM2.5;uur;µg/m³;20220702 15:00;20220702 16:00;3.9;2.8;2.8;2.2;1.9;2.3;2.2;3;3.3;2.3;1.5;0.7;2.917;-1.079;5.643;4.39;;3.24;3.474;24.223;5.769;5.077;2.935;8.446;5.426;10.582;9.778;5.265;7.428;5.525;2.863;-0.703;4.148;2.742
PM2.5;uur;µg/m³;20220702 16:00;20220702 17:00;4.2;2.9;3.5;1.6;2.7;3.1;3.1;3.4;2.6;1.7;1.9;2.653;3.396;0.79;3.479;5.659;;1.807;3.355;8.749;5.627;4.512;1.361;16.579;3.375;6.662;9.994;6.6;6.502;4.147;6.684;0.804;5.094;6.501
PM2.5;uur;µg/m³;20220702 17:00;20220702 18:00;2.6;3.6;3.4;1.6;2.9;3.9;3.1;3;3.6;1.8;2.2;2.91;1.696;0.599;0.934;8.182;;3.539;4.003;4.376;5.598;2.817;9.004;12.081;4.149;5.773;8.671;3.47;2.803;3.807;4.683;3.132;4.183;4.868
PM2.5;uur;µg/m³;20220702 18:00;20220702 19:00;3.1;3.5;3.4;2.3;2.7;3.7;3.2;3;2.7;2.7;2.3;1.84;-0.053;3.235;0.669;5.268;;2.026;6.38;-1.48;2.794;5.132;6.386;10.356;2.455;7.299;4.265;3.339;0.888;4.467;2.794;2.824;3.598;6.503
PM2.5;uur;µg/m³;20220702 19:00;20220702 20:00;3.2;3.9;3.3;3.5;2.6;2.7;2.7;2.8;2.7;3.6;2.5;6.147;4.667;3.286;0.351;14.913;;4.192;7.553;-2.74;3.137;9.219;1.671;10.199;0.613;14.786;1.165;6.272;3.164;6.919;1.277;2.027;2.227;4.815
PM2.5;uur;µg/m³;20220702 20:00;20220702 21:00;2.2;3.2;3;3.2;2.7;2.7;2.6;3;3;4.3;2.5;5.344;4.904;4.482;2.236;2.596;;1.716;4.198;7.239;2.656;7.523;3.092;7.451;1.106;5.152;0.93;7.701;5.465;5.478;0.86;0.608;3.967;6.033
PM2.5;uur;µg/m³;20220702 21:00;20220702 22:00;2.4;3.2;3.2;2.9;3.3;3.1;3.7;3;3.5;3.9;2.8;5.866;7.359;8.317;15.962;2.926;;-1.617;3.46;5.718;5.834;4.117;3.285;5.917;4.081;8.066;0.058;7.192;5.777;4.544;4.554;3.331;8.847;7.009
PM2.5;uur;µg/m³;20220702 22:00;20220702 23:00;2.4;4.5;3.7;2.7;3.3;4.4;6.2;2.4;2.9;4;3.2;4.967;8.346;6.316;13.414;3.013;;3.921;8.426;5.182;10.199;7.138;3.681;9.141;4.575;8.371;2.101;9.455;18.814;9.553;7.666;2.341;7.341;4.794
PM2.5;uur;µg/m³;20220702 23:00;20220703 00:00;2.8;4.5;4.3;2.9;3.7;4.3;3.1;2.4;2.6;4.1;2.2;6.067;8.808;6.765;17.638;6.421;;6.394;9.278;6.852;7.801;4.497;4.493;6.791;6.507;7.792;7.512;10.366;14.619;10.503;4.874;1.486;10.023;5.049
PM2.5;uur;µg/m³;20220703 00:00;20220703 01:00;2.1;4.5;4.4;2.5;3.1;3.2;2.9;1.8;2.3;2.5;2.5;11.522;8.423;8.629;8.112;5.414;;6.718;7.498;11.042;6.139;3.314;7.509;10.082;6.989;5.568;14.149;9.67;6.005;12.64;2.193;4.426;8.626;4.835
PM2.5;uur;µg/m³;20220703 01:00;20220703 02:00;1.1;2;1.9;2.2;2.8;2;1.9;1.2;1.7;2.3;2.6;9.17;7.413;6.395;23.978;3.278;;3.1;3.856;8.857;5.437;1.847;8.482;7.697;6.273;11.307;9.17;10.474;8.955;11.581;6.95;8.212;8.522;8.739
PM2.5;uur;µg/m³;20220703 02:00;20220703 03:00;1.5;1.6;1.6;1.9;1.8;1.7;2.1;1.6;2.8;1.9;2.4;6.572;3.895;4.527;7.915;1.699;;3.645;1.291;7.823;3.929;0.794;9.651;10.787;4.064;6.792;8.456;12.189;11.503;8.423;7.315;8.125;7.496;8.587
PM2.5;uur;µg/m³;20220703 03:00;20220703 04:00;2.2;2.2;2.2;1.5;2.3;2.3;2.6;2.2;2.8;1.9;2.3;14.776;6.301;6.975;9.749;2.395;;3.048;5.236;10.66;4.152;0.551;8.59;6.613;3.332;0.956;12.532;18.284;13.865;17.873;14.041;7.3;9.896;10.346
PM2.5;uur;µg/m³;20220703 04:00;20220703 05:00;2.6;2.4;2.7;1.9;2.7;2.8;2.9;2.4;2.9;2.1;2.5;10.327;8.257;4.74;6.165;2.423;;2.75;5.829;7.085;5.596;0.778;7.889;6.973;7.434;-2.364;6.351;15.305;11.385;12.052;10.317;9.562;7.234;7.362
PM2.5;uur;µg/m³;20220703 05:00;20220703 06:00;2.7;2.7;3.1;2;2.7;2.8;3;3.3;3.7;2.3;3.6;12.15;6.7;10.16;12.571;2.574;;5.124;6.962;4.505;3.543;3.123;5.308;4.636;7.217;11.121;8.974;12.159;11.003;9.553;8.896;7.442;9.366;8.356
PM2.5;uur;µg/m³;20220703 06:00;20220703 07:00;3.2;3.5;3.5;2.8;3.3;3.7;3.9;3.4;4.6;2.9;5.6;13.414;5.578;10.562;6.402;6.396;;2.698;5.067;19.882;6.115;5.792;3.096;4.959;4.189;;4.918;7.646;11.728;10.817;6.5;5.934;10.395;5.256
PM2.5;uur;µg/m³;20220703 07:00;20220703 08:00;3;3.1;3.3;2.9;3.6;3.5;3.5;3.3;3.8;3.3;6.9;9.484;4.112;7.893;5.072;6.275;;-0.363;3.482;12.091;7.302;6.651;3.799;6.817;-0.313;5.843;9.592;4.11;5.773;7.803;3.314;4.337;11.336;3.827
PM2.5;uur;µg/m³;20220703 08:00;20220703 09:00;3.1;3;3.2;3.1;3.5;3.5;3.5;3.1;3.1;3.5;5.6;8.161;1.341;6.457;5.185;5.331;;-1.293;5.771;6.303;7.605;4.035;6.003;7.303;0.542;5.914;14.805;5.315;4.385;9.2;3.528;1.812;7.853;6.643
PM2.5;uur;µg/m³;20220703 09:00;20220703 10:00;3;3.5;3.6;3.1;3.2;3.3;3.2;2.5;1.4;3.4;3.4;7.821;3.976;4.83;5.441;3.854;;-0.885;6.091;1.662;4.93;7.724;3.109;10.052;4.86;10.307;12.718;4.1;4.117;6.013;4.103;0.931;12.767;5.072
PM2.5;uur;µg/m³;20220703 10:00;20220703 11:00;2.4;4.2;3.7;3.7;3;2.8;2.7;1.8;1.2;4;3;4.57;-0.053;3.22;5.901;3.73;;-1.736;5.347;0.424;5.22;7.408;0.86;13.678;4.141;9.611;18.48;3.622;2.252;4.44;2.014;4.12;6.358;2.986
PM2.5;uur;µg/m³;20220703 11:00;20220703 12:00;2.4;4.2;3.7;3.5;2.5;2.9;2.1;1.8;1.2;3.8;2.8;2.485;11.062;2.619;3.359;6.371;;-1.722;2.511;2.143;4.032;4.718;3.015;11.052;1.512;5.077;;1.59;7.678;4.63;-0.36;4.221;2.073;3.007
PM2.5;uur;µg/m³;20220703 12:00;20220703 13:00;2.2;3.7;3.2;3.1;2.4;2.9;2.3;2.1;2.2;2.9;1.5;8.411;6.142;2.059;7.972;6.564;;0.703;3.513;0.176;5.272;5.227;1.542;10.219;2.833;4.224;9.19;0.307;7.991;7.326;1.611;3.02;-0.957;2.182
PM2.5;uur;µg/m³;20220703 13:00;20220703 14:00;2.1;3.5;3.3;2.2;2.4;2.4;2.2;2.3;3.4;2.2;1.5;10.376;1.707;4.016;6.566;5.102;;5.245;3.318;-0.641;4.024;4.631;2.397;8.4;5.821;6.508;11.679;0.436;5.808;4.513;1.333;1.024;0.913;1.97
PM2.5;uur;µg/m³;20220703 14:00;20220703 15:00;1.7;3.3;3.1;2;2.4;2.2;2.2;2.6;3.1;1.8;1.2;6.762;4.972;0.963;6.46;3.94;;6.64;4.677;-0.037;4.564;4.217;6.819;6.832;0.539;3.958;7.428;7.477;6.637;6.774;3.361;2.32;4.266;2.164
PM2.5;uur;µg/m³;20220703 15:00;20220703 16:00;1.5;2.1;1.9;1.3;2.2;1.6;1.7;2.6;2.7;1.2;2;3.372;4.746;-2.023;4.821;3.511;;4.093;3.29;1.466;2.155;2.342;5.079;3.388;-2.005;4.372;3.139;6.502;5.036;7.85;3.475;2.472;-2.57;3.317
PM2.5;uur;µg/m³;20220703 16:00;20220703 17:00;2.3;3;2.3;1.3;3;3.9;2.2;2.5;2.8;1.4;2.7;3.352;3.304;0.209;3.071;2.546;;0.751;1.736;3.667;5.022;-0.007;2.315;6.774;1.316;3.663;3.998;3.612;4.192;5.894;2.178;0.096;;3.051
PM2.5;uur;µg/m³;20220703 17:00;20220703 18:00;2.7;3.7;2.4;1.6;3;4.3;2.7;2.8;2.8;1.7;1.8;6.14;2.587;-1.536;3.086;0.709;;0.183;3.51;5.299;6.066;1.448;1.427;5.533;2.567;3.653;8.329;3.779;6.188;3.463;4.468;-0.373;3.658;7.836
PM2.5;uur;µg/m³;20220703 18:00;20220703 19:00;2.7;3.3;2.6;2.1;3.1;3.4;3;2.8;2.4;2.1;2.2;4.581;8.142;3.909;12.747;0.234;;0.533;3.482;5.055;4.084;3.948;2.297;2.828;4.128;3.374;4.298;3.234;3.751;6.422;3.198;1.997;4.693;4.934
PM2.5;uur;µg/m³;20220703 19:00;20220703 20:00;2.1;3.4;3;2.2;3;3.2;2.9;2.3;2.4;2.3;2;-1.201;5.489;4.822;6.794;1.178;;3.725;4.926;4.83;5.392;2.618;1.782;0.528;4.173;4.178;-2.898;3.132;3.421;3.976;0.484;1.564;5.272;4.823
PM2.5;uur;µg/m³;20220703 20:00;20220703 21:00;1.8;2.8;2.4;2;2.5;2.5;2.3;1.9;2;1.9;2.5;-1.161;6.682;5.155;3.212;3.456;;2.549;5.987;2.808;4.121;7.11;1.042;7.142;3.609;4.052;-4.11;3.613;6.773;-0.212;0.536;1.811;3.664;3.306
