Datum export;20230125 22:33;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220401 03:00;20220401 04:00;2.2;2.1;2.1;1.8;2.1;2;2.5;2;2;1.9;1.7;8.061;29.701;10.533;7.185;7.391;9.641;-0.373;3.2;3.117;3.127;9.553;3.629;6.111;4.99;4.536;2.281;5.185;3.969;5.4;5.784;5.508;3.923;2.21
PM2.5;uur;µg/m³;20220401 04:00;20220401 05:00;2.3;2.4;2.3;2;2.4;2.1;2.9;2.6;2.5;2.2;2.4;8.925;19.059;8.935;3.308;4.858;10.131;2.166;8.974;1.143;4.134;6.523;3.737;7.606;5.337;6.085;10.895;5.032;23.086;4.865;5.435;4.059;3.896;0.704
PM2.5;uur;µg/m³;20220401 05:00;20220401 06:00;3;3;2.9;2.5;3;2.8;3.7;3.2;3.1;2.7;3.6;11.385;17.059;10.19;5.279;5.036;5.892;2.032;5.56;2.641;2.174;5.918;0.218;6.867;4.983;7.158;6.053;4.473;8.925;7.045;4.375;2.95;1.499;2.857
PM2.5;uur;µg/m³;20220401 06:00;20220401 07:00;3.4;3.4;3.5;3.1;2.9;3.1;3.7;3.3;2.7;3.2;4.1;10.268;12.346;8.275;11.199;7.146;2.625;2.337;3.656;2.637;4.991;9.063;-3.315;8.778;6.962;4.382;2.032;2.73;;6.805;3.078;3.889;-0.216;4.558
PM2.5;uur;µg/m³;20220401 07:00;20220401 08:00;2.8;2.8;2.9;2.9;2.5;2.7;3.2;3;2.6;2.8;4.6;8.788;11.434;11.718;8.219;8.604;0.708;3.079;1.095;0.33;7.376;8.354;-1.067;8.423;4.232;5.112;2.755;7.032;-0.641;4.989;5.822;3.861;1.379;3.335
PM2.5;uur;µg/m³;20220401 08:00;20220401 09:00;2.9;2.6;2.8;2.5;2.5;2.8;3;2.5;2.4;2.6;4.9;7.804;8.857;6.972;7.762;6.401;-1.263;2.289;2.546;1.872;5.615;11.366;-1.088;5.436;5.227;6.754;2.906;5.881;3.157;2.398;5.582;7.838;0.992;1.716
PM2.5;uur;µg/m³;20220401 09:00;20220401 10:00;2.2;1.9;2;1.9;1.8;1.9;2.3;2.5;2.2;2.1;5.5;11.807;25.174;17.373;15.325;4.622;-2.366;1.482;8.38;1.529;3.667;8.749;-1.6;5.641;4.413;5.062;2.329;4.104;7.097;1.095;4.079;5.834;-1.106;5.477
PM2.5;uur;µg/m³;20220401 10:00;20220401 11:00;1.5;1.5;1.5;1.6;1.1;1.5;1.6;1.7;1.4;2;3.8;9.709;20.058;13.306;3.768;5.017;0.31;1.184;6.478;0.129;5.985;7.688;4.534;9.327;2.761;4.304;3.669;4.778;5.884;5.479;2.859;2.892;1.26;4.899
PM2.5;uur;µg/m³;20220401 11:00;20220401 12:00;1.6;1.9;1.9;1.7;1.2;1.6;1.9;1.3;2.2;2.1;5;5.461;11.483;10.043;22.175;6.045;3.763;0.464;5.203;4.008;5.887;4.8;6.373;7.717;0.502;3.216;5.198;4.998;16.158;;9.063;5.905;5.923;2.748
PM2.5;uur;µg/m³;20220401 12:00;20220401 13:00;2.1;2.1;2.2;1.8;1.5;2.1;2.1;1.7;2.5;2.1;4.5;8.965;17.569;11.032;12.189;4.906;6.635;-0.491;3.281;6.648;7.125;9.592;4.511;8.876;2.864;6.991;2.578;10.405;11.081;;5.046;6.027;5.917;6.23
PM2.5;uur;µg/m³;20220401 13:00;20220401 14:00;3.2;3.6;3.9;3.8;2.6;3.4;3.4;2.3;2.6;4.1;5.5;8.33;11.248;5.275;11.297;8.693;5.707;1.1;4.581;4.124;11.356;8.498;2.032;12.463;6.025;9.327;4.006;10.876;;;15.942;6.15;3.162;9.415
PM2.5;uur;µg/m³;20220401 14:00;20220401 15:00;4.3;4.7;4.7;5.4;3.4;4;4.2;2.8;3.4;6.1;7;12.159;11.424;4.981;11.885;11.081;9.386;3.066;8.271;1.266;9.856;5.442;0.851;11.581;6.673;7.853;7.26;6.769;;;2.58;5.853;2.721;4.593
PM2.5;uur;µg/m³;20220401 15:00;20220401 16:00;3.3;3.2;3.2;3;2.6;2.8;3.8;2.6;6.1;3.4;6.5;14.786;16.236;13.933;8.454;8.71;11.238;1.668;5.389;-0.092;5.68;5.594;1.917;9.229;3.053;6.705;4.928;7.458;;10.523;2.743;3.199;3.256;2.911
PM2.5;uur;µg/m³;20220401 16:00;20220401 17:00;2.7;2.7;2.7;2.5;2.3;2.5;2.9;2.5;4.3;2.8;5.9;9.484;15.883;10.944;10.141;5.757;8.606;5.88;3.426;-0.295;5.956;4.916;0.702;7.535;3.017;7.429;6.305;5.039;5.009;6.898;7.586;2.547;1.314;4.579
PM2.5;uur;µg/m³;20220401 17:00;20220401 18:00;2.9;2.7;2.8;2.5;2.5;2.8;3.2;2.6;4.8;2.8;4.5;6.725;15.482;8.121;8.333;4.839;8.394;8.679;5.942;-0.546;4.492;5.733;-3.922;7.667;5.305;6.047;7.365;6.483;-1.221;9.004;4.147;7.416;-2.523;8.778
PM2.5;uur;µg/m³;20220401 18:00;20220401 19:00;2.7;2.6;2.6;2.3;2.4;2.7;3.1;2.4;3.2;2.6;4.1;4.882;7.275;11.336;6.936;5.23;7.443;12.267;2.864;-2.158;7.491;8.324;-3.329;5.917;4.401;5.666;4.448;6.293;1.459;8.523;5.368;9.523;-1.661;6.452
PM2.5;uur;µg/m³;20220401 19:00;20220401 20:00;3.2;3;2.9;2.4;2.8;3;3.4;2.5;4;2.6;5;6.602;6.192;5.062;5.986;3.879;9.121;5.736;1.285;-3.223;4.765;7.741;0.524;6.048;2.951;5.546;5.96;4.999;3.016;6.657;5.654;6.772;0.28;5.294
PM2.5;uur;µg/m³;20220401 20:00;20220401 21:00;3.5;3.4;3.6;2.7;3.3;3.6;3.6;2.9;3.7;3;4.7;5.618;17.775;1.609;6.042;3.11;9.376;-1.04;5.17;0.883;5.536;6.835;3.323;6.837;4.842;5.753;4.324;3.548;5.86;8.974;3.039;4.041;-0.837;3.652
PM2.5;uur;µg/m³;20220401 21:00;20220401 22:00;3.8;3.9;3.9;3.7;3.8;5.2;4;3.4;4;3.8;3.9;6.336;14.012;7.386;3.776;5.021;8.876;;6.335;6.482;6.154;10.846;5.75;4.564;5.197;5.878;1.196;3.7;5.602;5.047;2.98;0.644;4.492;5.893
PM2.5;uur;µg/m³;20220401 22:00;20220401 23:00;3.8;4.3;4.3;4.3;3.8;4.2;4.1;3;4.7;4.7;4.1;5.967;19.157;4.457;5.073;2.54;5.841;-4.893;3.934;6.528;7.169;12.15;3.87;5.222;4.487;8.383;1.688;7.848;8.584;0.801;6.565;0.461;3.951;3.97
PM2.5;uur;µg/m³;20220401 23:00;20220402 00:00;3.4;3.7;3.8;4.1;3.4;3.9;3.6;2.7;4.1;4;7.1;5.146;19.96;5.562;3.152;6.704;5.259;-2.358;4.785;11.336;7.058;10.248;2.74;7.287;14.903;10.327;-0.617;8.769;6.294;3.754;2.906;4.338;4.82;3.093
PM2.5;uur;µg/m³;20220402 00:00;20220402 01:00;3.3;3.8;3.9;3.8;3.3;3.7;3.6;3.1;4;3.8;3.6;9.131;;5.209;4.322;8.089;5.056;-0.44;5.082;10.435;4.626;10.425;1.681;6.138;4.952;7.929;2.652;9.533;11.023;5.757;1.833;4.537;4.648;8.588
PM2.5;uur;µg/m³;20220402 01:00;20220402 02:00;3.3;3.6;3.8;3.5;3.2;3.4;3.3;3.3;3.7;3.7;3.5;5.667;10.317;9.415;6.916;5.33;6.99;5.698;2.977;10.082;5.857;7.05;4.469;2.726;3.731;8.408;3.78;6.617;6.95;6.504;3.891;3.742;4.596;5.646
PM2.5;uur;µg/m³;20220402 02:00;20220402 03:00;3.6;3.8;3.9;3.7;3.4;3.8;3.7;3.5;4.4;4;4.6;4.705;11.836;10.934;4.941;4.201;8.71;1.961;4.22;7.161;7.356;4.065;10.925;3.898;3.691;7.906;1.219;7.776;5.296;6.187;2.405;3.544;7.606;8.534
PM2.5;uur;µg/m³;20220402 03:00;20220402 04:00;3.6;3.6;3.7;3;3.4;3.8;3.7;3.2;4.6;3.5;5.3;6.973;11.914;7.763;18.235;6.646;7.376;1.696;5.64;11.072;5.887;8.112;5.492;3.391;5.052;6.029;0.024;5.95;6.915;4.378;2.943;4.404;6.804;7.661
PM2.5;uur;µg/m³;20220402 04:00;20220402 05:00;3.6;3.7;3.8;3.6;3.2;3.5;3.5;3.5;4.7;4.1;3.9;4.462;9.131;9.141;1.038;6.374;7.287;2.226;3.246;8.798;6.381;6.705;4.993;3.003;3.806;5.958;0.63;4.12;4.609;4.776;3.603;4.593;6.187;5.55
PM2.5;uur;µg/m³;20220402 05:00;20220402 06:00;3.8;3.7;3.9;4.1;3.4;3.8;3.6;3.8;4.4;4.4;5.2;4.861;8.657;3.591;12.228;9.396;8.272;-1.499;3.721;8.788;7.227;7.157;5.582;2.341;0.654;4.318;0.505;5.976;5.06;3.416;3.171;3.296;4.624;5.103
PM2.5;uur;µg/m³;20220402 06:00;20220402 07:00;4;4;4.1;4.6;3.9;4.2;4.1;3.7;4.4;4.7;6.8;8.279;11.66;15.315;5.896;7.299;8.827;-3.98;2.577;6.101;4.646;6.423;4.801;0.602;-1.053;0.699;0.557;7.376;9.278;2.504;4.687;4.042;4.221;7.81
PM2.5;uur;µg/m³;20220402 07:00;20220402 08:00;4.6;4.6;4.5;4.7;4.2;4.3;4.6;4.3;4;5;8.9;7.554;9.886;3.072;4.119;3.942;10.905;-0.477;1.914;14.394;4.199;7.624;4.058;4.072;0.054;0.869;0.991;6.825;6.788;7.517;3.867;1.616;4.877;4.814
PM2.5;uur;µg/m³;20220402 08:00;20220402 09:00;5.1;4.7;4.6;4.3;4.2;4.6;4.7;3.8;3.2;4.9;7;10.386;17.314;6.512;8.588;2.799;14.119;4.661;4.431;5.591;8.038;12.346;4.952;6.176;4.977;4.625;8.837;7.836;6.914;6.739;1.878;2.548;3.904;0.6
PM2.5;uur;µg/m³;20220402 09:00;20220402 10:00;4;3.6;4;3;3.2;3.7;4.1;2.5;2.9;3.3;7.1;9.474;5.27;6.268;15.697;7.927;8.682;2.355;12.943;6.678;5.953;9.092;3.028;13.531;3.917;3.303;8.507;5.397;7.726;5.056;4.643;6.237;5.295;2.047
PM2.5;uur;µg/m³;20220402 10:00;20220402 11:00;2.5;2.6;2.5;3;2.2;2.6;3;2.5;3.4;3;5.7;10.278;10.376;6.786;20.078;7.637;6.939;0.676;7.042;4.707;6.232;14.07;4.297;8.818;10.964;-0.377;5.653;6.608;6.814;2.143;4.938;8.46;5.015;3.135
PM2.5;uur;µg/m³;20220402 11:00;20220402 12:00;2.4;2.7;3.7;2.6;2.2;2.7;3;2.5;4.2;2.8;6.6;9.543;5.143;5.637;22.528;4.07;9.023;6.766;5.359;5.913;4.149;0.827;4.397;7.44;7.422;4.176;5.652;6.482;8.143;-0.092;1.867;3.776;5.418;3.655
PM2.5;uur;µg/m³;20220402 12:00;20220402 13:00;2.8;2.6;2.6;2.4;2.2;2.7;2.8;2.7;4;2.7;4.8;10.239;19.441;10.846;7.859;7.176;8.179;10.905;4.297;4.707;2.752;4.04;3.959;5.673;4.387;3.499;2.261;6.677;4.743;-1.168;-0.269;2.579;8.685;4.552
PM2.5;uur;µg/m³;20220402 13:00;20220402 14:00;2.7;2.9;2.7;2.3;2.6;2.8;3.2;2.8;3.8;2.7;4.6;6.958;14.325;11.885;5.081;7.752;6.803;8.04;3.407;3.94;3.614;7.432;6.406;3.322;4.221;0.935;6.789;5.563;6.558;1.862;0.677;3.384;5.882;3.669
PM2.5;uur;µg/m³;20220402 14:00;20220402 15:00;2.7;2.4;2.3;1.8;2.5;2.5;2.9;2.4;3.2;2;4.5;8.115;12.551;3.072;8.818;5.491;7.437;8.624;2.363;4.781;6.557;7.546;5.756;6.032;5.029;11.679;6.684;11.581;9.072;21.714;3.894;3.409;5.18;5.576
PM2.5;uur;µg/m³;20220402 15:00;20220402 16:00;2.6;2.4;2.5;1.9;2.3;2.3;2.8;1.9;3.9;2.2;4.8;8.091;9.239;11.787;6.535;5.184;8.359;5.291;2.801;1.966;9.082;9.504;4.751;4.267;5.443;5.863;2.515;6.505;5.924;11.287;3.641;1.351;4.354;3.656
PM2.5;uur;µg/m³;20220402 16:00;20220402 17:00;2.3;2.5;2.2;1.9;2.3;2.2;2.7;2.6;4.3;2;5.7;14.688;7.616;10.366;6.431;5.407;6.786;1.221;2.426;3.988;9.533;9.749;3.5;0.353;4.643;1.662;0.345;3.204;7.312;12.434;1.23;2.114;3.619;1.972
PM2.5;uur;µg/m³;20220402 17:00;20220402 18:00;2.3;2.5;2.4;2;2.3;2.2;2.7;2.2;4;2;6.6;9.905;10.003;5.117;6.277;7.002;9.611;-0.168;2.563;3.899;5.549;6.178;2.384;2.552;3.658;1.251;5.481;4.799;11.905;7.242;0.303;2.743;2.073;4.159
PM2.5;uur;µg/m³;20220402 18:00;20220402 19:00;2;2.3;2.5;1.8;1.9;2;2.5;1.6;3.2;1.8;4.9;11.728;5.989;4.854;5.245;5.344;8.431;-1.763;1.693;2.411;2.566;3.727;3.531;2.547;2.391;2.408;3.634;4.697;8.036;2.379;1.733;3.761;1.145;1.107
PM2.5;uur;µg/m³;20220402 19:00;20220402 20:00;1.8;2;2.1;1.7;1.9;2.1;2;1.1;2.2;1.8;3.7;7.033;6.095;6.217;2.25;3.341;11.415;-3.24;0.402;2.576;2.866;1.212;6.321;5.074;-0.647;1.282;-2.531;5.699;10.474;3.28;3.803;1.946;4.007;-4.853
PM2.5;uur;µg/m³;20220402 20:00;20220402 21:00;1.7;2;2;2.1;1.9;2.3;2.1;1.8;2.5;2.2;4.1;11.199;8.827;9.837;-1.506;5.636;9.072;-2.719;2.586;5.483;7.334;;6.052;7.945;;1.164;-3.839;7.446;9.602;8.659;3.913;1.193;3.485;
PM2.5;uur;µg/m³;20220402 21:00;20220402 22:00;2.2;2.1;2.5;2.2;2.7;3.4;3;2.4;2.8;2.3;2.7;26.761;11.14;6.374;4.61;8.647;8.827;-0.321;2.852;9.719;4.924;-2.413;3.747;7.966;;12.365;-0.976;5.161;9.18;7.175;;4.985;3.546;0.989
PM2.5;uur;µg/m³;20220402 22:00;20220402 23:00;2.8;2.6;3;3;4.7;3.9;4.2;3;2.6;3.1;2.7;16.491;12.61;3.347;0.576;6.647;10.337;5.241;1.725;10.66;10.366;2.059;4.306;9.249;-4.269;9.562;0.249;1.924;9.239;5.624;-1.41;4.232;2.942;8.965
PM2.5;uur;µg/m³;20220402 23:00;20220403 00:00;4.8;3.3;3.5;3.9;6.2;4.9;4.9;3.8;2.5;3.8;2.2;45.313;8.692;13.375;-2.161;8.527;7.805;3.479;0.957;8.71;13.698;2.974;6.507;10.317;4.068;7.241;5.257;6.573;12.14;4.101;8.564;4.55;6.742;4.975
PM2.5;uur;µg/m³;20220403 00:00;20220403 01:00;4.2;4.1;3.7;4.1;5.1;5.8;4.9;3.8;1.9;4.1;3.5;49.958;8.759;7.076;12.904;8.916;11.807;0.411;5.87;6.715;6.357;5.125;9.817;12.493;5.512;11.826;5.508;3.692;9.072;5.234;6.932;5.871;10.052;2.672
PM2.5;uur;µg/m³;20220403 01:00;20220403 02:00;4.6;4;3.6;4.1;4.9;6;5.1;4.4;3;4.5;2.2;30.387;11.973;2.439;9.219;6.33;12.483;1.551;5.099;6.603;10.003;6.266;5.069;10.631;8.655;7.432;5.594;;5.542;5.233;7.327;5.354;7.088;3.911
PM2.5;uur;µg/m³;20220403 02:00;20220403 03:00;5;4.4;3.4;4.2;5.3;5.6;4.5;3;1.7;4.3;2.4;8.876;11.66;-2.6;5.444;4.285;8.459;3.732;5.669;9.464;6.582;6.376;5.836;9.219;7.26;9.817;10.268;3.775;8.567;11.023;6.947;5.889;6.473;6.537
PM2.5;uur;µg/m³;20220403 03:00;20220403 04:00;3.9;5.7;4.9;4;4.3;5.3;4;1.6;1.7;3.9;3.2;14.041;7.801;0.42;9.004;9.866;12.561;3.13;4.667;9.033;9.494;4.735;8.407;7.366;8.025;10.003;9.504;3.456;13.071;10.18;4.952;7.248;6.193;4.538
PM2.5;uur;µg/m³;20220403 04:00;20220403 05:00;3.9;5.1;4.3;3.8;4.4;4.9;4.5;2.3;2.7;4.7;3.5;24.988;7.298;-1.22;10.386;7.282;9.376;0.969;3.548;6.016;7.435;5.655;8.162;7.223;10.944;8.818;14.257;13.737;9.778;5.911;6.594;4.69;4.233;0.354
PM2.5;uur;µg/m³;20220403 05:00;20220403 06:00;4.4;5.9;14.2;4.3;6.8;6.8;5.1;2.7;2.6;5.2;3.8;13.375;8.935;2.831;8.681;5.558;15.923;-0.65;7.093;6.519;7.062;12.483;7.013;16.197;15.384;13.306;14.786;15.678;11.875;7.897;6.501;2.514;4.667;2.574
PM2.5;uur;µg/m³;20220403 06:00;20220403 07:00;4.8;7;12.9;5.4;6.3;7.7;5.2;3.3;2.5;6.1;3.5;17.334;8.424;8.305;12.826;11.395;13.061;-0.607;8.231;8.544;10.64;9.533;5.393;21.548;17.02;21.126;;6.79;17.001;11.454;4.478;2.826;4.887;-1.028
PM2.5;uur;µg/m³;20220403 07:00;20220403 08:00;5.5;7.9;12.1;6.8;6.1;7.3;5.6;5.6;4.5;7.1;4.4;12.179;14.56;8.379;14.119;19.98;10.876;4.727;9.17;9.827;11.121;16.775;7.983;17.481;15.805;11.179;17.128;10.141;10.405;15.501;5.51;3.949;7.56;8.034
PM2.5;uur;µg/m³;20220403 08:00;20220403 09:00;4.5;7.5;7.2;9;5.5;4.8;3.9;3.5;3.8;6.3;5.2;18.941;13.159;18.755;17.334;11.738;18.549;3.557;6.674;9.406;16.021;11.728;3.836;10.307;14.58;8.46;18.147;8.371;15.619;10.366;4.668;2.835;4.546;9.288
PM2.5;uur;µg/m³;20220403 09:00;20220403 10:00;3.4;4.3;3.4;6.7;2.8;2.6;2.5;3.3;1.3;4.4;3.2;12.992;6.616;16.501;19.931;9.641;7.689;1.871;11.728;4.492;13.267;12.375;-0.084;9.592;6.543;11.072;10.376;5.056;7.074;5.971;1.9;2.01;5.987;5.246
PM2.5;uur;µg/m³;20220403 10:00;20220403 11:00;2.7;2.9;2.3;2.5;2.1;2.3;2;1.1;2;2;1.9;8.955;1.916;14.874;16.677;11.366;9.641;2.093;7.941;7.141;7.285;8.837;0.837;5.3;8.72;7.56;8.541;6.365;8.456;3.593;0.901;0.669;4.141;3.486
PM2.5;uur;µg/m³;20220403 11:00;20220403 12:00;1.2;1.4;1;2;1.2;1.4;1.5;1.3;1.2;1.6;2.7;5.143;4.784;7.869;1.405;8.539;8.827;0.945;4.207;8.227;4.36;4.192;0.697;4.578;17.647;4.995;3.783;4.761;6.17;-2.375;0.055;-1.412;3.316;6.189
PM2.5;uur;µg/m³;20220403 12:00;20220403 13:00;1.1;2;1.3;1.9;1.5;1.5;1.6;1.1;0.8;1.4;4.3;4.354;6.42;6.482;4.234;5.999;5.729;5.914;1.62;6.792;4.071;2.719;1.614;10.356;10.533;8.483;0.06;3.957;2.498;15.393;1.11;-1.422;3.672;4.009
PM2.5;uur;µg/m³;20220403 13:00;20220403 14:00;0.8;1.4;1.1;1.9;1;1.1;1.3;1.3;0.6;1.2;2.8;7.087;4.583;4.721;8.602;7.254;10.023;6.113;0.23;3.896;4.874;2.584;4.195;8.857;9.18;5.797;-0.914;2.401;6.153;7.756;1.303;1.48;1.107;2.493
PM2.5;uur;µg/m³;20220403 14:00;20220403 15:00;0.9;1.2;0.8;0.8;0.8;1;1.7;1.6;0.6;0.9;2.2;6.883;3.863;4.771;4.227;9.415;13.747;3.663;2.325;6.139;9.219;0.529;4.749;5.409;3.918;3.046;8.074;-0.653;6.16;7.082;0.93;2.903;4.454;2.943
PM2.5;uur;µg/m³;20220403 15:00;20220403 16:00;1.2;1.2;0.9;1;0.9;1.1;1.4;1;0.8;0.8;1.2;6.681;4.948;2.817;7.187;5.341;6.99;0.029;3.232;5.767;4.866;-1.159;2.315;3.043;5.916;3.745;9.308;0.154;4.208;4.557;-0.181;2.033;4.377;6.617
PM2.5;uur;µg/m³;20220403 16:00;20220403 17:00;1.1;1.4;1.3;0.9;1.1;1.2;1.4;0.7;0.7;0.9;1.2;5.995;5.673;-0.82;5.197;3.852;8.337;-1.339;3.755;5.39;3.252;0.401;2.424;4.455;4.62;8.238;4.442;3.604;3.913;1.76;-0.486;3.512;1.942;3.355
PM2.5;uur;µg/m³;20220403 17:00;20220403 18:00;0.9;1.3;1.3;1;1.1;1.3;1.1;1.1;0.9;1.1;1.8;4.464;6.536;12.669;4.964;7.486;9.817;-3.395;2.777;6.986;3.629;1.227;1.845;2.64;2.274;6.878;-0.308;3.518;7.189;-1.275;-0.88;1.978;2.051;8.329
PM2.5;uur;µg/m³;20220403 18:00;20220403 19:00;1.8;1.8;1.4;1.1;1.6;1.6;1.7;1.4;1.1;2.1;1.7;9.592;5.028;11.072;3.289;6.123;10.611;-3.896;1.276;7.585;1.289;3.078;2.106;-0.113;2.574;1.424;-0.239;3.852;9.837;11.14;-1.308;6.5;-0.259;6.875
